Brand|Content_type|Content_id|name|Message|Description|Message_type|Subcontent|Status|Expiration_date|Vault_Document_ID_vod__c|indication
RETEVMO|VAE|a2u4R00000hQ61dQAC|Retevmo Consumer Thyroid Patient Brochure|||Patient or Customer support||ACTIVE|12/31/2022|1158898|Thyroid
RETEVMO|VAE|a2u4R00000hQ61TQAS|Retevmo Dosing and Support leave behind|||Dosing||ACTIVE|12/31/2022|1191090|Overall
RETEVMO|VAE|a2u4R00000hQ6DeQAK|Retevmo Consumer NSCLC Patient Brochure|||Patient or Customer support||ACTIVE|12/31/2022|1158890|Lung
RETEVMO|VAE|a2u4R00000hQ6DjQAK|Retevmo Consumer Thyroid Patient Brochure|||Patient or Customer support||ACTIVE|12/31/2022|1158898|Thyroid
RETEVMO|VAE|a2u4R00000hQ6DZQA0|RET Resources VAE - Free text and SLs||ET code for PP-SE-US-0741|Resources||ACTIVE|12/31/2022|1006081|Overall
RETEVMO|VAE|a2u4R00000WCVsvQAH|"Launch Webcast VAE \Thank you for Attending\"" w/ MCE CTA"""||ET Code for PP-SE-US-0104|GENERAL||ACTIVE|12/31/2021|669292|OVERALL
RETEVMO|VAE|a2u4R00000WCVu4QAH|OL_SELP_Dossier fragment||Retevmo (selpercatinib) AMCP Dossier|ACCESS_FORMULARY||ACTIVE|12/31/2021|113506|OVERALL
RETEVMO|VAE|a2u4R00000WCVu9QAH|OL_SELP_Dossier fragment||Retevmo (selpercatinib) AMCP Dossier|ACCESS_FORMULARY||ACTIVE|12/31/2021|113506|OVERALL
RETEVMO|VAE|a2u4R00000WCVwxQAH|Launch Webcast VAE Invitation Email||ET Code for PP-SE-US-0106|GENERAL||ACTIVE|12/31/2021|669295|OVERALL
RETEVMO|VAE|a2u4R00000WCVx2QAH|Unbranded Sales Reps Sponsored Testing Program in TC VAE||ET for PP-SE-US-0259  Unbranded Sales Reps Sponsored Testing Program in TC VAE|DIAGNOSTIC||ACTIVE|12/31/2021|661742|OVERALL
RETEVMO|VAE|a2u4R00000WCVyeQAH|Launch Webcast VAE Invitation Email||ET Code for PP-SE-US-0106|GENERAL||ACTIVE|12/31/2021|669295|OVERALL
RETEVMO|VAE|a2u4R00000WCVyFQAX|"Launch Webcast VAE \Thank you for Attending\"" w/ MCE CTA"""||ET Code for PP-SE-US-0104|GENERAL||ACTIVE|12/31/2021|669292|OVERALL
RETEVMO|VAE|a2u4R00000WCVyKQAX|Launch Webcast VAE Invitation Email||ET Code for PP-SE-US-0106|GENERAL||ACTIVE|12/31/2021|669295|OVERALL
RETEVMO|VAE|a2u4R00000WCVyZQAX|"Launch Webcast VAE \Thank you for Attending\"" w/ MCE CTA"""||ET Code for PP-SE-US-0104|GENERAL||ACTIVE|12/31/2021|669292|OVERALL
RETEVMO|VAE|a2u4R00000WCW1xQAH|Unbranded Sales Reps Sponsored Testing Program in TC VAE||ET for PP-SE-US-0259  Unbranded Sales Reps Sponsored Testing Program in TC VAE|DIAGNOSTIC||ACTIVE|12/31/2021|661742|OVERALL
RETEVMO|VAE|a2u4R00000WCW3KQAX|Unbranded Sales Reps Sponsored Testing Program in TC Follow-Up VAE||ET for PP-SE-US-0264  Unbranded Sales Reps Sponsored Testing Program in TC Follow-Up VAE|DIAGNOSTIC||ACTIVE|12/31/2021|663992|OVERALL
RETEVMO|VAE|a2u4R00000WCW4cQAH|Launch Webcast VAE Invitation Email||ET Code for PP-SE-US-0106|GENERAL||ACTIVE|12/31/2021|669295|OVERALL
RETEVMO|VAE|a2u4R00000WCW6iQAH|US-SELPT1_ASCO2020_SUBBIAH fragment||Intracranial Activity of Selpercatinib (LOXO-292) in RET Fusion-Positive Non-small Cell Lung Cancer (NSCLC) Patients on the LIBRETTO-001 Trial|EFFICACY||ACTIVE|12/31/2021|113759|LUNG
RETEVMO|VAE|a2u4R00000WCW6nQAH|US-SELPT1_ASCO2020_SUBBIAH fragment||Intracranial Activity of Selpercatinib (LOXO-292) in RET Fusion-Positive Non-small Cell Lung Cancer (NSCLC) Patients on the LIBRETTO-001 Trial|EFFICACY||ACTIVE|12/31/2021|113759|LUNG
RETEVMO|VAE|a2u4R00000WCW7RQAX|Unbranded Sales Reps Sponsored Testing Program in TC VAE||ET for PP-SE-US-0259  Unbranded Sales Reps Sponsored Testing Program in TC VAE|DIAGNOSTIC||ACTIVE|12/31/2021|661742|OVERALL
RETEVMO|VAE|a2u4R00000WCW9NQAX|Launch Webcast VAE Invitation Email||ET Code for PP-SE-US-0106|GENERAL||ACTIVE|12/31/2021|669295|OVERALL
RETEVMO|VAE|a2u4R00000WCWaHQAX|"Launch Webcast VAE \Thank you for Attending\"" w/ MCE CTA"""||ET Code for PP-SE-US-0104|GENERAL||ACTIVE|12/31/2021|669292|OVERALL
RETEVMO|VAE|a2u4R00000WCWg0QAH|Unbranded Sales Reps Sponsored Testing Program in TC Follow-Up VAE||ET for PP-SE-US-0264  Unbranded Sales Reps Sponsored Testing Program in TC Follow-Up VAE|DIAGNOSTIC||ACTIVE|12/31/2021|663992|OVERALL
RETEVMO|VAE|a2u4R00000WCWgAQAX|Unbranded Sales Reps Sponsored Testing Program in TC VAE||ET for PP-SE-US-0259  Unbranded Sales Reps Sponsored Testing Program in TC VAE|DIAGNOSTIC||ACTIVE|12/31/2021|661742|OVERALL
RETEVMO|VAE|a2u4R00000WCWM0QAP|Programming VAE Thank You For Attending||ET Code for  PP-SE-US-0101|GENERAL||ACTIVE|12/31/2021|669273|OVERALL
RETEVMO|VAE|a2u4R00000WCWOaQAP|Programming VAE Thank You For Attending||ET Code for  PP-SE-US-0101|GENERAL||ACTIVE|12/31/2021|669273|OVERALL
RETEVMO|VAE|a2u4R00000WCWxlQAH|Unbranded Sales Reps Sponsored Testing Program in TC Follow-Up VAE||ET for PP-SE-US-0264  Unbranded Sales Reps Sponsored Testing Program in TC Follow-Up VAE|DIAGNOSTIC||ACTIVE|12/31/2021|663992|OVERALL
RETEVMO|VAE|a2u4R00000WCWy0QAH|Unbranded Sales Reps Sponsored Testing Program in TC VAE||ET for PP-SE-US-0259  Unbranded Sales Reps Sponsored Testing Program in TC VAE|DIAGNOSTIC||ACTIVE|12/31/2021|661742|OVERALL
RETEVMO|VAE|a2u4R00000WCWykQAH|Unbranded Sales Reps Sponsored Testing Program in TC Follow-Up VAE||ET for PP-SE-US-0264  Unbranded Sales Reps Sponsored Testing Program in TC Follow-Up VAE|DIAGNOSTIC||ACTIVE|12/31/2021|663992|OVERALL
RETEVMO|VAE|a2u4R00000WCWytQAH|Unbranded Sales Reps Sponsored Testing Program in TC VAE||ET for PP-SE-US-0259  Unbranded Sales Reps Sponsored Testing Program in TC VAE|DIAGNOSTIC||ACTIVE|12/31/2021|661742|OVERALL
RETEVMO|VAE|a2u4R00000WCXazQAH|RET HCP Thyroid-only VAE||ET code for PP-SE-US-0085|EFFICACY||ACTIVE|12/31/2021|669269|THYROID
RETEVMO|VAE|a2u4R00000WCXBdQAP|RET HCP Peer to Peer VAE||ET code for PP-SE-US-0028|GENERAL||ACTIVE|12/31/2021|669266|OVERALL
RETEVMO|VAE|a2u4R00000WCXBEQA5|RET HCP Peer to Peer VAE||ET code for PP-SE-US-0028|GENERAL||ACTIVE|12/31/2021|669266|OVERALL
RETEVMO|VAE|a2u4R00000WCXCCQA5|RET HCP Thyroid-only VAE||ET code for PP-SE-US-0085|EFFICACY||ACTIVE|12/31/2021|669269|THYROID
RETEVMO|VAE|a2u4R00000WCXFjQAP|RET HCP Thyroid-only VAE||ET code for PP-SE-US-0085|EFFICACY||ACTIVE|12/31/2021|669269|THYROID
RETEVMO|VAE|a2u4R00000WCXjEQAX|Launch Webcast VAE Invitation Email||ET Code for PP-SE-US-0106|GENERAL||ACTIVE|12/31/2021|669295|OVERALL
RETEVMO|VAE|a2u4R00000WCXjiQAH|Unbranded Sales Reps Sponsored Testing Program in TC VAE||ET for PP-SE-US-0259  Unbranded Sales Reps Sponsored Testing Program in TC VAE|DIAGNOSTIC||ACTIVE|12/31/2021|661742|OVERALL
RETEVMO|VAE|a2u4R00000WCXjJQAX|Programming VAE Thank You For Attending||ET Code for  PP-SE-US-0101|GENERAL||ACTIVE|12/31/2021|669273|OVERALL
RETEVMO|VAE|a2u4R00000WCXjOQAX|"Launch Webcast VAE \Thank you for Attending\"" w/ MCE CTA"""||ET Code for PP-SE-US-0104|GENERAL||ACTIVE|12/31/2021|669292|OVERALL
RETEVMO|VAE|a2u4R00000WCXjTQAX|RET Now Approved VAE Email v2||RET Now Approved VAE Email v2 ET for PP-SE-US-0254|GENERAL||ACTIVE|12/31/2021|658538|OVERALL
RETEVMO|VAE|a2u4R00000WCXjxQAH|Unbranded Sales Reps Sponsored Testing Program in TC Follow-Up VAE||ET for PP-SE-US-0264  Unbranded Sales Reps Sponsored Testing Program in TC Follow-Up VAE|DIAGNOSTIC||ACTIVE|12/31/2021|663992|OVERALL
RETEVMO|VAE|a2u4R00000WCXjYQAX|Unbranded Sales Reps Sponsored Testing Program in TC Follow-Up VAE||ET for PP-SE-US-0264  Unbranded Sales Reps Sponsored Testing Program in TC Follow-Up VAE|DIAGNOSTIC||ACTIVE|12/31/2021|663992|OVERALL
RETEVMO|VAE|a2u4R00000WCXk2QAH|Programming VAE Thank You For Attending||ET Code for  PP-SE-US-0101|GENERAL||ACTIVE|12/31/2021|669273|OVERALL
RETEVMO|VAE|a2u4R00000WCXk7QAH|"Launch Webcast VAE \Thank you for Attending\"" w/ MCE CTA"""||ET Code for PP-SE-US-0104|GENERAL||ACTIVE|12/31/2021|669292|OVERALL
RETEVMO|VAE|a2u4R00000WCXkHQAX|Launch Webcast VAE Invitation Email||ET Code for PP-SE-US-0106|GENERAL||ACTIVE|12/31/2021|669295|OVERALL
RETEVMO|VAE|a2u4R00000WCXkMQAX|Unbranded Sales Reps Sponsored Testing Program in TC VAE||ET for PP-SE-US-0259  Unbranded Sales Reps Sponsored Testing Program in TC VAE|DIAGNOSTIC||ACTIVE|12/31/2021|661742|OVERALL
RETEVMO|VAE|a2u4R00000WCXkRQAX|RET Now Approved VAE Email v2||RET Now Approved VAE Email v2 ET for PP-SE-US-0254|GENERAL||ACTIVE|12/31/2021|658538|OVERALL
RETEVMO|VAE|a2u4R00000WCXQuQAP|Programming VAE Thank You For Attending||ET Code for  PP-SE-US-0101|GENERAL||ACTIVE|12/31/2021|669273|OVERALL
RETEVMO|VAE|a2u4R00000WCXQVQA5|RET HCP Thyroid-only VAE||ET code for PP-SE-US-0085|EFFICACY||ACTIVE|12/31/2021|669269|THYROID
RETEVMO|VAE|a2u4R00000WCXztQAH|RET HCP Thyroid-only VAE||ET code for PP-SE-US-0085|EFFICACY||ACTIVE|12/31/2021|669269|THYROID
RETEVMO|VAE|a2u4R00000WCXZwQAP|RET HCP Thyroid-only VAE||ET code for PP-SE-US-0085|EFFICACY||ACTIVE|12/31/2021|669269|THYROID
RETEVMO|VAE|a2u4R00000WCYBoQAP|RET HCP Peer to Peer VAE||ET code for PP-SE-US-0028|GENERAL||ACTIVE|12/31/2021|669266|OVERALL
RETEVMO|VAE|a2u4R00000WCYI4QAP|OL_SELP_Dossier fragment||Retevmo (selpercatinib) AMCP Dossier|ACCESS_FORMULARY||ACTIVE|12/31/2021|113506|OVERALL
RETEVMO|VAE|a2u4R00000WCYI9QAP|US-SELPT1_ASCO2020_SUBBIAH fragment||Intracranial Activity of Selpercatinib (LOXO-292) in RET Fusion-Positive Non-small Cell Lung Cancer (NSCLC) Patients on the LIBRETTO-001 Trial|EFFICACY||ACTIVE|12/31/2021|113759|LUNG
RETEVMO|VAE|a2u4R00000WCYJCQA5|RETEVMO™ (selpercatinib) capsules Prescribing Information||RETEVMO™ (selpercatinib) capsules Prescribing Information|GENERAL||ACTIVE|12/31/2021|112867|OVERALL
RETEVMO|VAE|a2u4R00000WCYJkQAP|OL_SELP_TxPlanGuide fragment||Retevmo (selpercatinib) Treatment Plan Guide|DOSING||ACTIVE|12/31/2021|113175|OVERALL
RETEVMO|VAE|a2u4R00000Z1f43QAB|RETEVMO™ (selpercatinib) capsules Prescribing Information||RETEVMO™ (selpercatinib) capsules Prescribing Information|GENERAL||ACTIVE|12/31/2021|112867|OVERALL
RETEVMO|VAE|a2u4R00000Z1f4SQAR|RETEVMO™ (selpercatinib) capsules Prescribing Information||RETEVMO™ (selpercatinib) capsules Prescribing Information|GENERAL||ACTIVE|12/31/2021|112867|OVERALL
RETEVMO|VAE|a2u4R00000Z1f4XQAR|RETEVMO™ (selpercatinib) capsules Prescribing Information||RETEVMO™ (selpercatinib) capsules Prescribing Information|GENERAL||ACTIVE|12/31/2021|112867|OVERALL
RETEVMO|VAE|a2u4R00000Z1f9rQAB|RET Now Approved VAE Email v2||RET Now Approved VAE Email v2 ET for PP-SE-US-0254|GENERAL||ACTIVE|12/31/2021|658538|OVERALL
RETEVMO|VAE|a2u4R00000Z1fErQAJ|RET Now Approved VAE Email v2||RET Now Approved VAE Email v2 ET for PP-SE-US-0254|GENERAL||ACTIVE|12/31/2021|658538|OVERALL
RETEVMO|VAE|a2u4R00000Z1fHgQAJ|RET Now Approved VAE Email v2||RET Now Approved VAE Email v2 ET for PP-SE-US-0254|GENERAL||ACTIVE|12/31/2021|658538|OVERALL
RETEVMO|VAE|a2u4R00000Z1fHRQAZ|RET Now Approved VAE Email v2||RET Now Approved VAE Email v2 ET for PP-SE-US-0254|GENERAL||ACTIVE|12/31/2021|658538|OVERALL
RETEVMO|VAE|a2u4R00000Z1fIPQAZ|RET Now Approved VAE Email v2||RET Now Approved VAE Email v2 ET for PP-SE-US-0254|GENERAL||ACTIVE|12/31/2021|658538|OVERALL
RETEVMO|VAE|a2u4R00000Z1fJXQAZ|RET Now Approved VAE Email v2||RET Now Approved VAE Email v2 ET for PP-SE-US-0254|GENERAL||ACTIVE|12/31/2021|658538|OVERALL
RETEVMO|VAE|a2u4R00000Z1fLdQAJ|RET Now Approved VAE Email v2||RET Now Approved VAE Email v2 ET for PP-SE-US-0254|GENERAL||ACTIVE|12/31/2021|658538|OVERALL
RETEVMO|VAE|a2u4R00000Z1fLTQAZ|OL_SELP_TxPlanGuide fragment||Retevmo (selpercatinib) Treatment Plan Guide|DOSING||ACTIVE|12/31/2021|113175|OVERALL
RETEVMO|VAE|a2u4R00000Z1fLYQAZ|OL_SELP_TxPlanGuide fragment||Retevmo (selpercatinib) Treatment Plan Guide|DOSING||ACTIVE|12/31/2021|113175|OVERALL
RETEVMO|VAE|a2u4R00000Z1fO3QAJ|RET Now Approved VAE Email v2||RET Now Approved VAE Email v2 ET for PP-SE-US-0254|GENERAL||ACTIVE|12/31/2021|658538|OVERALL
RETEVMO|VAE|a2u4R00000Z1fPGQAZ|RET Now Approved VAE Email v2||RET Now Approved VAE Email v2 ET for PP-SE-US-0254|GENERAL||ACTIVE|12/31/2021|658538|OVERALL
RETEVMO|VAE|a2u4R00000Z1fPLQAZ|RET Now Approved VAE Email v2||RET Now Approved VAE Email v2 ET for PP-SE-US-0254|GENERAL||ACTIVE|12/31/2021|658538|OVERALL
RETEVMO|VAE|a2u4R00000Z1fQxQAJ|RET Now Approved VAE Email v2||RET Now Approved VAE Email v2 ET for PP-SE-US-0254|GENERAL||ACTIVE|12/31/2021|658538|OVERALL
RETEVMO|VAE|a2u4R00000Z1fXKQAZ|Launch Webcast VAE Invitation Email||ET Code for PP-SE-US-0106|GENERAL||ACTIVE|12/31/2021|669295|OVERALL
RETEVMO|VAE|a2u4R00000Z1fXzQAJ|"Launch Webcast VAE \Thank you for Attending\"" w/ MCE CTA"""||ET Code for PP-SE-US-0104|GENERAL||ACTIVE|12/31/2021|669292|OVERALL
RETEVMO|VAE|a2u4R00000Z1ifuQAB|Retevmo Patient Support Leave Behind||EF for ET-9904, ET-9905 and ET-9906 Retevmo Engage VAEs|PATIENT_CUSTOMER_SUPPORT||ACTIVE|12/31/2021|714579|OVERALL
RETEVMO|VAE|a2u4R00000Z1ifzQAB|Retevmo Visual Aid||EF for ET-9904, ET-9905 and ET-9906 Retevmo Engage VAEs|GENERAL||ACTIVE|12/31/2021|713221|OVERALL
RETEVMO|VAE|a2u4R00000Z1ig4QAB|Retevmo Logo||EF for ET-9904, ET-9905 and ET-9906 Retevmo Engage VAEs|GENERAL||ACTIVE|12/31/2021|719509|OVERALL
RETEVMO|VAE|a2u4R00000Z1irlQAB|US_cFAQ_SEL304-X1_ALTERNATIVE_ADMINISTRATION_FEEDING TUBE fragment||RETEVMO? (selpercatinib): Administration Via an NG-tube or G-tube|EASE_OF_ADMINISTRATION||ACTIVE|12/31/2021|117290|OVERALL
RETEVMO|VAE|a2u4R00000Z1irRQAR|US_SEL304_ALTERNATIVE_ADMINISTRATION_HCP fragment||RETEVMO?: Alternative Administration|EASE_OF_ADMINISTRATION||ACTIVE|12/31/2021|117285|OVERALL
RETEVMO|VAE|a2u4R00000Z1irvQAB|US_cFAQ_SEL304-X1_ALTERNATIVE_ADMINISTRATION_FEEDING TUBE fragment||RETEVMO? (selpercatinib): Administration Via an NG-tube or G-tube|EASE_OF_ADMINISTRATION||ACTIVE|12/31/2021|117290|OVERALL
RETEVMO|VAE|a2u4R00000Z1irwQAB|US_cFAQ_SEL304-X1_ALTERNATIVE_ADMINISTRATION_FEEDING TUBE fragment||RETEVMO? (selpercatinib): Administration Via an NG-tube or G-tube|EASE_OF_ADMINISTRATION||ACTIVE|12/31/2021|117290|OVERALL
RETEVMO|VAE|a2u4R00000Z1irWQAR|US_SEL304_ALTERNATIVE_ADMINISTRATION_HCP fragment||RETEVMO?: Alternative Administration|EASE_OF_ADMINISTRATION||ACTIVE|12/31/2021|117285|OVERALL
RETEVMO|VAE|a2u4R00000Z1irXQAR|US_SEL304_ALTERNATIVE_ADMINISTRATION_HCP fragment||RETEVMO?: Alternative Administration|EASE_OF_ADMINISTRATION||ACTIVE|12/31/2021|117285|OVERALL
RETEVMO|VAE|a2u4R00000Z1is0QAB|US_cFAQ_SEL304-X2_LIQUID_ADMINISTRATION fragment||RETEVMO? (selpercatinib): Liquid Administration|EASE_OF_ADMINISTRATION||ACTIVE|12/31/2021|117291|OVERALL
RETEVMO|VAE|a2u4R00000Z1is5QAB|US_cFAQ_SEL304-X2_LIQUID_ADMINISTRATION fragment||RETEVMO? (selpercatinib): Liquid Administration|EASE_OF_ADMINISTRATION||ACTIVE|12/31/2021|117291|OVERALL
RETEVMO|VAE|a2u4R00000Z1is6QAB|US_cFAQ_SEL304-X2_LIQUID_ADMINISTRATION fragment||RETEVMO? (selpercatinib): Liquid Administration|EASE_OF_ADMINISTRATION||ACTIVE|12/31/2021|117291|OVERALL
RETEVMO|VAE|a2u4R00000Z1isjQAB|Retevmo Visual Aid||EF for ET-9904, ET-9905 and ET-9906 Retevmo Engage VAEs|GENERAL||ACTIVE|12/31/2021|713221|OVERALL
RETEVMO|VAE|a2u4R00000Z1jbcQAB|RET HCP NCCN VAE||ET Code -PP-SE-US-0086|GUIDELINES||ACTIVE|12/31/2021|669271|OVERALL
RETEVMO|VAE|a2u4R00000Z1jbcQAB|RET HCP NCCN VAE (Label Update Q1)||ET Code -PP-SE-US-0612|GUIDELINES||ACTIVE|12/31/2021|669271|OVERALL
RETEVMO|VAE|a2u4R00000Z1jFeQAJ|RET HCP Thyroid-only VAE||ET code for PP-SE-US-0085|EFFICACY||ACTIVE|12/31/2021|669269|THYROID
RETEVMO|VAE|a2u4R00000Z1jFZQAZ|RET HCP Thyroid-only VAE||ET code for PP-SE-US-0085|EFFICACY||ACTIVE|12/31/2021|669269|THYROID
RETEVMO|VAE|a2u4R00000Z1jGXQAZ|RET HCP NCCN VAE||ET Code -PP-SE-US-0086|GUIDELINES||ACTIVE|12/31/2021|669271|OVERALL
RETEVMO|VAE|a2u4R00000Z1jGXQAZ|RET HCP NCCN VAE (Label Update Q1)||ET Code -PP-SE-US-0612|GUIDELINES||ACTIVE|12/31/2021|669271|OVERALL
RETEVMO|VAE|a2u4R00000Z1jyiQAB|RET Now Approved VAE Email v2||RET Now Approved VAE Email v2 ET for PP-SE-US-0254|GENERAL||ACTIVE|12/31/2021|658538|OVERALL
RETEVMO|VAE|a2u4R00000Z1jysQAB|Programming VAE Thank You For Attending||ET Code for  PP-SE-US-0101|GENERAL||ACTIVE|12/31/2021|669273|OVERALL
RETEVMO|VAE|a2u4R00000Z1jyTQAR|"Launch Webcast VAE \Thank you for Attending\"" w/ MCE CTA"""||ET Code for PP-SE-US-0104|GENERAL||ACTIVE|12/31/2021|669292|OVERALL
RETEVMO|VAE|a2u4R00000Z1jyyQAB|RET HCP Thyroid-only VAE||ET code for PP-SE-US-0085|EFFICACY||ACTIVE|12/31/2021|669269|THYROID
RETEVMO|VAE|a2u4R00000Z1jyYQAR|Launch Webcast VAE Invitation Email||ET Code for PP-SE-US-0106|GENERAL||ACTIVE|12/31/2021|669295|OVERALL
RETEVMO|VAE|a2u4R00000Z1jyzQAB|RET HCP Peer to Peer VAE||ET code for PP-SE-US-0028|GENERAL||ACTIVE|12/31/2021|669266|OVERALL
RETEVMO|VAE|a2u4R00000Z1kDtQAJ|"Launch Webcast VAE \Thank you for Attending\"" w/ MCE CTA"""||ET Code for PP-SE-US-0104|GENERAL||ACTIVE|12/31/2021|669292|OVERALL
RETEVMO|VAE|a2u4R00000Z1kEmQAJ|Launch Webcast VAE Invitation Email||ET Code for PP-SE-US-0106|GENERAL||ACTIVE|12/31/2021|669295|OVERALL
RETEVMO|VAE|a2u4R00000Z1kERQAZ|Programming VAE Thank You For Attending||ET Code for  PP-SE-US-0101|GENERAL||ACTIVE|12/31/2021|669273|OVERALL
RETEVMO|VAE|a2u4R00000Z1kFFQAZ|RET HCP Peer to Peer VAE||ET code for PP-SE-US-0028|GENERAL||ACTIVE|12/31/2021|669266|OVERALL
RETEVMO|VAE|a2u4R00000Z1kFQQAZ|RET Now Approved VAE Email v2||RET Now Approved VAE Email v2 ET for PP-SE-US-0254|GENERAL||ACTIVE|12/31/2021|658538|OVERALL
RETEVMO|VAE|a2u4R00000Z1kkwQAB|RET HCP NCCN VAE||ET Code -PP-SE-US-0086|GUIDELINES||ACTIVE|12/31/2021|669271|OVERALL
RETEVMO|VAE|a2u4R00000Z1kkwQAB|RET HCP NCCN VAE (Label Update Q1)||ET Code -PP-SE-US-0612|GUIDELINES||ACTIVE|12/31/2021|669271|OVERALL
RETEVMO|VAE|a2u4R00000Z1klBQAR|RET HCP NCCN VAE||ET Code -PP-SE-US-0086|GUIDELINES||ACTIVE|12/31/2021|669271|OVERALL
RETEVMO|VAE|a2u4R00000Z1klBQAR|RET HCP NCCN VAE (Label Update Q1)||ET Code -PP-SE-US-0612|GUIDELINES||ACTIVE|12/31/2021|669271|OVERALL
RETEVMO|VAE|a2u4R00000Z1klLQAR|US_SEL202_LIBRETTO-001 fragment||RETEVMO? (selpercatinib): Results From LIBRETTO-001|EFFICACY||ACTIVE|12/31/2021|118515|OVERALL
RETEVMO|VAE|a2u4R00000Z1klVQAR|US_SEL202_LIBRETTO-001 fragment||RETEVMO? (selpercatinib): Results From LIBRETTO-001|EFFICACY||ACTIVE|12/31/2021|118515|OVERALL
RETEVMO|VAE|a2u4R00000Z1klWQAR|US_SEL202_LIBRETTO-001 fragment||RETEVMO? (selpercatinib): Results From LIBRETTO-001|EFFICACY||ACTIVE|12/31/2021|118515|OVERALL
RETEVMO|VAE|a2u4R00000Z1kVDQAZ|RET HCP NCCN VAE||ET Code -PP-SE-US-0086|GUIDELINES||ACTIVE|12/31/2021|669271|OVERALL
RETEVMO|VAE|a2u4R00000Z1kVDQAZ|RET HCP NCCN VAE (Label Update Q1)||ET Code -PP-SE-US-0612|GUIDELINES||ACTIVE|12/31/2021|669271|OVERALL
RETEVMO|VAE|a2u4R00000Z1l85QAB|OL_SELP_CSD_Retevmo Clinical Overview fragment||Retevmo (selpercatinib) Clinical Overview|GENERAL||ACTIVE|12/31/2021|118935|OVERALL
RETEVMO|VAE|a2u4R00000Z1l8AQAR|OL_SELP_CSD_Retevmo Clinical Overview fragment||Retevmo (selpercatinib) Clinical Overview|GENERAL||ACTIVE|12/31/2021|118935|OVERALL
RETEVMO|VAE|a2u4R00000Z1l8BQAR|OL_SELP_CSD_Retevmo Clinical Overview fragment||Retevmo (selpercatinib) Clinical Overview|GENERAL||ACTIVE|12/31/2021|118935|OVERALL
RETEVMO|VAE|a2u4R00000Z1lkCQAR|US-SELPT1_ESMO2020_WIRTH fragment||Exploratory Patient-Reported Outcomes among Patients with RET-Mutant Medullary Thyroid Cancer in LIBRETTO-001-a Phase 1/2 Trial of Selpercatinib (LOXO-292)|EFFICACY||ACTIVE|12/31/2021|119904|THYROID
RETEVMO|VAE|a2u4R00000Z1lkIQAR|US-SELPT1_ESMO2020_WIRTH fragment||Exploratory Patient-Reported Outcomes among Patients with RET-Mutant Medullary Thyroid Cancer in LIBRETTO-001-a Phase 1/2 Trial of Selpercatinib (LOXO-292)|EFFICACY||ACTIVE|12/31/2021|119904|THYROID
RETEVMO|VAE|a2u4R00000Z1lkJQAR|US-SELPT1_ESMO2020_WIRTH fragment||Exploratory Patient-Reported Outcomes among Patients with RET-Mutant Medullary Thyroid Cancer in LIBRETTO-001-a Phase 1/2 Trial of Selpercatinib (LOXO-292)|EFFICACY||ACTIVE|12/31/2021|119904|THYROID
RETEVMO|VAE|a2u4R00000Z1llKQAR|US-SELPT1_ESMO2020_MINCHOM fragment||Exploratory Patient-Reported Outcomes (PROs) among Patients with RET-Fusion Non-small Cell Lung Cancer (NSCLC) in LIBRETTO-001-a Phase 1/2 Trial of Selpercatinib|EFFICACY||ACTIVE|12/31/2021|119903|LUNG
RETEVMO|VAE|a2u4R00000Z1llPQAR|US-SELPT1_ESMO2020_MINCHOM fragment||Exploratory Patient-Reported Outcomes (PROs) among Patients with RET-Fusion Non-small Cell Lung Cancer (NSCLC) in LIBRETTO-001-a Phase 1/2 Trial of Selpercatinib|EFFICACY||ACTIVE|12/31/2021|119903|LUNG
RETEVMO|VAE|a2u4R00000Z1llQQAR|US-SELPT1_ESMO2020_MINCHOM fragment||Exploratory Patient-Reported Outcomes (PROs) among Patients with RET-Fusion Non-small Cell Lung Cancer (NSCLC) in LIBRETTO-001-a Phase 1/2 Trial of Selpercatinib|EFFICACY||ACTIVE|12/31/2021|119903|LUNG
RETEVMO|VAE|a2u4R00000Z1mA0QAJ|US_cFAQ_SEL200_CLINICAL_DEVELOPMENT fragment||RETEVMO? (selpercatinib): Clinical Development Program|TREATMENT_LANDSCAPE||ACTIVE|12/31/2021|120389|OVERALL
RETEVMO|VAE|a2u4R00000Z1mA5QAJ|US_cFAQ_SEL200_CLINICAL_DEVELOPMENT fragment||RETEVMO? (selpercatinib): Clinical Development Program|TREATMENT_LANDSCAPE||ACTIVE|12/31/2021|120389|OVERALL
RETEVMO|VAE|a2u4R00000Z1mA6QAJ|US_cFAQ_SEL200_CLINICAL_DEVELOPMENT fragment||RETEVMO? (selpercatinib): Clinical Development Program|TREATMENT_LANDSCAPE||ACTIVE|12/31/2021|120389|OVERALL
RETEVMO|VAE|a2u4R00000Z1mRBQAZ|MEDVA_SELSK_Selpercatinib_First-Time Prescriber fragment||Selpercatinib First-Time Prescriber [US Specific]|GENERAL||ACTIVE|12/31/2021|120753|OVERALL
RETEVMO|VAE|a2u4R00000Z1mRGQAZ|MEDVA_SELSK_Selpercatinib_First-Time Prescriber fragment||Selpercatinib First-Time Prescriber [US Specific]|GENERAL||ACTIVE|12/31/2021|120753|OVERALL
RETEVMO|VAE|a2u4R00000Z1mRHQAZ|MEDVA_SELSK_Selpercatinib_First-Time Prescriber fragment||Selpercatinib First-Time Prescriber [US Specific]|GENERAL||ACTIVE|12/31/2021|120753|OVERALL
