verso_tactic_id|utm_tag|verso_campaign_id|third_party_program_id|subject_line|preheader|link|link_location|data_source_code|delivery_source|delivery_source_type|contact_type|platform|tactic_description|approved_job_id|tactic_expiration_date|tactic_retirement_date|primary_category|secondary_category|percent_population|tactic_start_date|tactic_end_date|offertype|content_tag|franchise|geography|product|disease_state_indication|customer_type|customer_segment|department|campaign_name|execution_path|primary_subcategory|secondary_subcategory|document_status|tactic_resend|content_testing|AEM_Variation_ID|send_type|groups|product_id
LIL_PP-IX-US-4693_1251_01|https://www.taltz.com/assets/pdf/dermformulary.pdf?utm_source=DOX!LIL_PP-IX-US-4693_1251_01&utm_medium=Doximity&utm_campaign=2021_Taltz-Derm_VERSO_NBE&utm_term=Brochure/Presentation|USA-PSO-TZ-HCP-Lilly-2021_Taltz-Derm_VERSO_NBE-20210920||See Exciting Coverage News About This Biologic||https://www.taltz.com/assets/pdf/dermformulary.pdf|MIDDLE|DOXIMITY|DOXIMITY|CLINICAL EDUCATION|ALERT MESSAGE|DOCNEWS ALERT|IX-HCP-DERM PsO Doximity DocNews Access TCAP update|PP-IX-US-4693|03-31-2022|03-31-2022|PATIENT OR CUSTOMER SUPPORT|NA|100|10-18-2021|02-06-2022|BROCHURE/PRESENTATION|Patient or Customer Support|IMMUNOLOGY|USA|TALTZ|PSORIASIS|HCP|CONFINED ADVOCATES;PRACTICAL TREATERS;PSORIATIC EXPLORERS;NA|RETAIL|2021 Taltz-Derm VERSO NBE|NBE|NA|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|304528_CAP_PSO
LIL_PP-IX-US-4693_1251_02|https://www.taltz.com/assets/pdf/dermformulary.pdf?utm_source=DOX!LIL_PP-IX-US-4693_1251_02&utm_medium=Doximity&utm_campaign=2021_Taltz-Derm_VERSO_NBE&utm_term=Brochure/Presentation|USA-PSO-TZ-HCP-Lilly-2021_Taltz-Derm_VERSO_NBE-20210920||We Offer Patient Access!  Learn More||https://www.taltz.com/assets/pdf/dermformulary.pdf|MIDDLE|DOXIMITY|DOXIMITY|CLINICAL EDUCATION|ALERT MESSAGE|DOCNEWS ALERT|IX-HCP-DERM PsO Doximity DocNews Access TCAP update|PP-IX-US-4693|03-31-2022|03-31-2022|PATIENT OR CUSTOMER SUPPORT|NA|100|11-15-2021|02-06-2022|BROCHURE/PRESENTATION|Patient or Customer Support|IMMUNOLOGY|USA|TALTZ|PSORIASIS|HCP|CONFINED ADVOCATES;PRACTICAL TREATERS;PSORIATIC EXPLORERS;NA|RETAIL|2021 Taltz-Derm VERSO NBE|NBE|NA|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|304528_CAP_PSO
LIL_PP-IX-US-4693_1251_03|https://www.taltz.com/assets/pdf/dermformulary.pdf?utm_source=DOX!LIL_PP-IX-US-4693_1251_03&utm_medium=Doximity&utm_campaign=2021_Taltz-Derm_VERSO_NBE&utm_term=Brochure/Presentation|USA-PSO-TZ-HCP-Lilly-2021_Taltz-Derm_VERSO_NBE-20210920||Patient Access Is Another Reason to Prescribe This IL-17A Antagonist||https://www.taltz.com/assets/pdf/dermformulary.pdf|MIDDLE|DOXIMITY|DOXIMITY|CLINICAL EDUCATION|ALERT MESSAGE|DOCNEWS ALERT|IX-HCP-DERM PsO Doximity DocNews Access TCAP update|PP-IX-US-4693|03-31-2022|03-31-2022|PATIENT OR CUSTOMER SUPPORT|NA|100|12-13-2021|02-06-2022|BROCHURE/PRESENTATION|Patient or Customer Support|IMMUNOLOGY|USA|TALTZ|PSORIASIS|HCP|CONFINED ADVOCATES;PRACTICAL TREATERS;PSORIATIC EXPLORERS;NA|RETAIL|2021 Taltz-Derm VERSO NBE|NBE|NA|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|304528_CAP_PSO
LIL_PP-IX-US-4723_1246_01|https://www.taltz.com/hcp/dermatology/efficacy?utm_source=MED!LIL_PP-IX-US-4723_1246_01&utm_medium=Medscape&utm_campaign=2021_Taltz-Derm_VERSO_NBE&utm_term=Brochure/Presentation|USA-PSO-TZ-HCP-Lilly-2021_Taltz-Derm_VERSO_NBE-20210920|324957.5|Patients like Taylor are looking for rapid results that last||https://www.taltz.com/hcp/dermatology/efficacy|MIDDLE|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|ALERT MESSAGE|BRAND ALERT|IX-HCP-DERM-Patient Profile Medscape Brand Alert|PP-IX-US-4723|02-28-2022|02-28-2022|PATIENT TYPE OR IDENTIFICATION|NA|100|09-20-2021|02-06-2022|BROCHURE/PRESENTATION|Efficacy|IMMUNOLOGY|USA|TALTZ|PSORIASIS|HCP|CONFINED ADVOCATES;PRACTICAL TREATERS;PSORIATIC EXPLORERS;NA|RETAIL|2021 Taltz-Derm VERSO NBE|NBE|NA|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|304528_CAP_PSO
LIL_PP-IX-US-4725_1476_01|https://www.taltz.com/hcp/dermatology/efficacy?utm_source=SFMC!LIL_PP-IX-US-4725_1476_01&utm_medium=Lilly&utm_campaign=USA-TLZ-PSO-RETL-NBE-LIL-03072022&utm_term=Brochure/Presentation|USA-TLZ-PSO-RETL-NBE-LIL-03072022||See PsO data in challenging body areas for this IL-17A antagonist|Review 5 years of data and see for yourself|https://www.taltz.com/hcp/dermatology/efficacy|MIDDLE|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|IX-HCP-DERM-Patient Profile Unbranded Brand Email|PP-IX-US-4725|11-30-2022|11-30-2022|PATIENT TYPE OR IDENTIFICATION|NA||03-07-2022|11-30-2022|BROCHURE/PRESENTATION|Efficacy|IMMUNOLOGY|USA|TALTZ|PSORIASIS|HCP|CONFINED ADVOCATES;PRACTICAL TREATERS;PSORIATIC EXPLORERS;NA|RETAIL|Taltz Psoriasis NBE Email 03072022|NBE|NA|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|304528_CAP_PSO
LIL_PP-IX-US-4726_1247_01|https://www.taltz.com/hcp/dermatology/efficacy?utm_source=MED!LIL_PP-IX-US-4726_1247_01&utm_medium=Medscape&utm_campaign=2021_Taltz-Derm_VERSO_NBE&utm_term=Brochure/Presentation|USA-PSO-TZ-HCP-Lilly-2021_Taltz-Derm_VERSO_NBE-20210920|324957.10|A chance for complete skin clearance: See what this IL-17A antagonist can offer for patients like Taylor|Review 5 years of efficacy and safety data and see for yourself|https://www.taltz.com/hcp/dermatology/efficacy|MIDDLE|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|EMAIL|IX-HCP-DERM-Patient Profile Medscape Trigger Email|PP-IX-US-4726|02-28-2022|02-28-2022|PATIENT TYPE OR IDENTIFICATION|NA|100|09-20-2021|02-06-2022|BROCHURE/PRESENTATION|Efficacy|IMMUNOLOGY|USA|TALTZ|PSORIASIS|HCP|CONFINED ADVOCATES;PRACTICAL TREATERS;PSORIATIC EXPLORERS;NA|RETAIL|2021 Taltz-Derm VERSO NBE|NBE|NA|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|304528_CAP_PSO
LIL_PP-IX-US-4727_1252_01|https://www.taltz.com/hcp/dermatology/efficacy?utm_source=DOX!LIL_PP-IX-US-4727_1252_01&utm_medium=Doximity&utm_campaign=2021_Taltz-Derm_VERSO_NBE&utm_term=Brochure/Presentation|USA-PSO-TZ-HCP-Lilly-2021_Taltz-Derm_VERSO_NBE-20210920||See What This IL-17A Antagonist Can Offer Patients||https://www.taltz.com/hcp/dermatology/efficacy|MIDDLE|DOXIMITY|DOXIMITY|CLINICAL EDUCATION|ALERT MESSAGE|DOCNEWS ALERT|IX-HCP-DERM-Patient Profile Doximity Doc News Alert|PP-IX-US-4727|11-30-2022|11-30-2022|PATIENT TYPE OR IDENTIFICATION|NA|100|09-20-2021|02-06-2022|BROCHURE/PRESENTATION|Efficacy|IMMUNOLOGY|USA|TALTZ|PSORIASIS|HCP|CONFINED ADVOCATES;PRACTICAL TREATERS;PSORIATIC EXPLORERS;NA|RETAIL|2021 Taltz-Derm VERSO NBE|NBE|NA|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|304528_CAP_PSO
LIL_PP-IX-US-4727_1252_02|https://www.taltz.com/hcp/dermatology/efficacy?utm_source=DOX!LIL_PP-IX-US-4727_1252_02&utm_medium=Doximity&utm_campaign=2021_Taltz-Derm_VERSO_NBE&utm_term=Brochure/Presentation|USA-PSO-TZ-HCP-Lilly-2021_Taltz-Derm_VERSO_NBE-20210920||See PsO Data in Challenging Body Areas for This IL-17A Antagonist||https://www.taltz.com/hcp/dermatology/efficacy|MIDDLE|DOXIMITY|DOXIMITY|CLINICAL EDUCATION|ALERT MESSAGE|DOCNEWS ALERT|IX-HCP-DERM-Patient Profile Doximity Doc News Alert|PP-IX-US-4727|11-30-2022|11-30-2022|PATIENT TYPE OR IDENTIFICATION|NA|100|12-13-2021|02-06-2022|BROCHURE/PRESENTATION|Efficacy|IMMUNOLOGY|USA|TALTZ|PSORIASIS|HCP|CONFINED ADVOCATES;PRACTICAL TREATERS;PSORIATIC EXPLORERS;NA|RETAIL|2021 Taltz-Derm VERSO NBE|NBE|NA|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|304528_CAP_PSO
LIL_PP-IX-US-4735_1248_01|https://www.taltz.com/hcp/getting-patients-started?utm_source=MED!LIL_PP-IX-US-4735_1248_01&utm_medium=Medscape&utm_campaign=2021_Taltz-Derm_VERSO_NBE&utm_term=Brochure/Presentation|USA-PSO-TZ-HCP-Lilly-2021_Taltz-Derm_VERSO_NBE-20210920|324957.9|More commercial plans than ever are offering this biologic for PsO||https://www.taltz.com/hcp/getting-patients-started|MIDDLE|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|ALERT MESSAGE|BRAND ALERT|IX-HCP–DERM Taltz Together Medscape Brand Alert|PP-IX-US-4735|03-31-2022|03-31-2022|PATIENT OR CUSTOMER SUPPORT|NA|100|09-20-2021|02-06-2022|BROCHURE/PRESENTATION|Patient or Customer Support|IMMUNOLOGY|USA|TALTZ|PSORIASIS|HCP|CONFINED ADVOCATES;PRACTICAL TREATERS;PSORIATIC EXPLORERS;NA|RETAIL|2021 Taltz-Derm VERSO NBE|NBE|NA|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|304528_CAP_PSO
LIL_PP-IX-US-4736_1249_01|https://www.taltz.com/hcp/getting-patients-started?utm_source=MED!LIL_PP-IX-US-4736_1249_01&utm_medium=Medscape&utm_campaign=2021_Taltz-Derm_VERSO_NBE&utm_term=Brochure/Presentation|USA-PSO-TZ-HCP-Lilly-2021_Taltz-Derm_VERSO_NBE-20210920|324957.17|Expanded commercial coverage for PsO patients.  Learn more||https://www.taltz.com/hcp/getting-patients-started|MIDDLE|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|EMAIL|IX-HCP–DERM Taltz Together Medscape Trigger/Wrap Up Email|PP-IX-US-4736|03-31-2022|03-31-2022|PATIENT OR CUSTOMER SUPPORT|NA|100|09-20-2021|02-06-2022|BROCHURE/PRESENTATION|Patient or Customer Support|IMMUNOLOGY|USA|TALTZ|PSORIASIS|HCP|CONFINED ADVOCATES;PRACTICAL TREATERS;PSORIATIC EXPLORERS;NA|RETAIL|2021 Taltz-Derm VERSO NBE|NBE|NA|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|304528_CAP_PSO
LIL_PP-IX-US-4739_1257_01|https://www.taltz.com/hcp/rheumatology/efficacy?utm_source=MED!LIL_PP-IX-US-4739_1257_01&utm_medium=Medscape&utm_campaign=2021_Taltz-Rheum_VERSO_NBE&utm_term=Brochure/Presentation|USA-PSA-TZ-HCP-Lilly-2021_Taltz-Rheum_VERSO_NBE-20210920|324959.11|See powerful data on joint damage in psoriatic arthritis|An effective treatment for inhibiting progression of joint damage in PsA|https://www.taltz.com/hcp/rheumatology/efficacy|TOP|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|EMAIL|IX-HCP-Rheum Medscape Structure Email_Q12021|PP-IX-US-4739|05-31-2022|05-31-2022|EFFICACY|EFFICACY|100|09-20-2021|02-06-2022|BROCHURE/PRESENTATION|Efficacy|IMMUNOLOGY|USA|TALTZ|PSORIATIC ARTHRITIS|HCP|DR. DOMAINS;DR. JOINT ONLY;DR. EASE OF ACCESS;DR. TNF|RETAIL|2021 Taltz-Rheum VERSO NBE|NBE|STRUCTURE|LONG TERM|EXPIRED|YES|NO|NA|Primary Send|1.0|304528_CAP_PSA
LIL_PP-IX-US-4740_1265_01|https://www.taltz.com/assets/pdf/rheumformulary.pdf?utm_source=DOX!LIL_PP-IX-US-4740_1265_01&utm_medium=Doximity&utm_campaign=2021_Taltz-Rheum_VERSO_NBE&utm_term=Brochure/Presentation|USA-PSA-TZ-HCP-Lilly-2021_Taltz-Rheum_VERSO_NBE-20210920||See Long-Term Joint Damage Data for Your Patients with PsA||https://www.taltz.com/assets/pdf/rheumformulary.pdf|MIDDLE|DOXIMITY|DOXIMITY|CLINICAL EDUCATION|ALERT MESSAGE|DOCNEWS ALERT|IX-HCP-Rheum Doximity DocNews_Q12021|PP-IX-US-4740|05-31-2022|05-31-2022|EFFICACY|EFFICACY|100|11-15-2021|02-06-2022|BROCHURE/PRESENTATION|Access or Formulary|IMMUNOLOGY|USA|TALTZ|PSORIATIC ARTHRITIS|HCP|DR. DOMAINS;DR. JOINT ONLY;DR. EASE OF ACCESS;DR. TNF|RETAIL|2021 Taltz-Rheum VERSO NBE|NBE|CORE|STRUCTURE|EXPIRED|YES|NO|NA|Primary Send|1.0|304528_CAP_PSA
LIL_PP-IX-US-4768_1327_01|https://www.taltz.com/assets/pdf/IX-pay-rheum-taltz_national_access_summary.pdf?utm_source=EPO!LIL_PP-IX-US-4768_1327_01&utm_medium=Epocrates&utm_campaign=2021_Taltz-Rheum_VERSO_NBE&utm_term=Brochure/Presentation|USA-PSA-TZ-HCP-Lilly-2021_Taltz-Rheum_VERSO_NBE-20210920||NA|Formulary Flash: Expanded Commercial and Part-D Coverage for Patients With PsA. Learn More|https://www.taltz.com/assets/pdf/IX-pay-rheum-taltz_national_access_summary.pdf|MIDDLE|EPOCRATES|EPOCRATES|CLINICAL EDUCATION|ALERT MESSAGE|DOCALERT|IX-HCP-RHEUM Part D and Commercial Epocrates Formulary Flash Alert|PP-IX-US-4768|05-31-2023|05-31-2023|ACCESS OR FORMULARY|NA|100|12-13-2021|03-12-2022|BROCHURE/PRESENTATION|Learn more|IMMUNOLOGY|USA|TALTZ|PSORIATIC ARTHRITIS|HCP|DR. DOMAINS;DR. EASE OF ACCESS;DR. JOINT ONLY;DR. TNF|RETAIL|2021 Taltz-Rheum VERSO NBE|NBE|NA|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|304528_CAP_PSA
LIL_PP-IX-US-4771_1258_01|https://www.taltz.com/hcp/rheumatology/efficacy?utm_source=MED!LIL_PP-IX-US-4771_1258_01&utm_medium=Medscape&utm_campaign=2021_Taltz-Rheum_VERSO_NBE&utm_term=Brochure/Presentation|USA-PSA-TZ-HCP-Lilly-2021_Taltz-Rheum_VERSO_NBE-20210920|324959.3|Long-term radiographic results for your patients with PsA||https://www.taltz.com/hcp/rheumatology/efficacy|TOP|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|ALERT MESSAGE|BRAND ALERT|IX-HCP-Medscape Structure Brand Alert_Q12021|PP-IX-US-4771|05-31-2022|05-31-2022|EFFICACY|EFFICACY|100|09-20-2021|02-06-2022|BROCHURE/PRESENTATION|Efficacy|IMMUNOLOGY|USA|TALTZ|PSORIATIC ARTHRITIS|HCP|DR. DOMAINS;DR. JOINT ONLY;DR. EASE OF ACCESS;DR. TNF|RETAIL|2021 Taltz-Rheum VERSO NBE|NBE|STRUCTURE|LONG TERM|EXPIRED|YES|NO|NA|Primary Send|1.0|304528_CAP_PSA
LIL_PP-IX-US-4776_1259_01|https://www.taltz.com/hcp/rheumatology/efficacy?utm_source=MED!LIL_PP-IX-US-4776_1259_01&utm_medium=Medscape&utm_campaign=2021_Taltz-Rheum_VERSO_NBE&utm_term=Brochure/Presentation|USA-PSA-TZ-HCP-Lilly-2021_Taltz-Rheum_VERSO_NBE-20210920|324959.9|Efficacy studied over 3 years in clinical trials||https://www.taltz.com/hcp/rheumatology/efficacy|MIDDLE|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|ALERT MESSAGE|BRAND ALERT|IX-HCP-Rheum Medscape Consistency Brand Alert_Q22021|PP-IX-US-4776|02-28-2025|02-28-2025|EFFICACY|EFFICACY|100|09-20-2021|02-06-2022|BROCHURE/PRESENTATION|Efficacy|IMMUNOLOGY|USA|TALTZ|PSORIATIC ARTHRITIS|HCP|DR. DOMAINS;DR. JOINT ONLY;DR. EASE OF ACCESS;DR. TNF|RETAIL|2021 Taltz-Rheum VERSO NBE|NBE|CORE|LONG TERM|APPROVED FOR DISTRIBUTION|YES|NO|NA|Primary Send|1.0|304528_CAP_PSA
LIL_PP-IX-US-4777_1260_01|https://www.taltz.com/hcp/rheumatology/efficacy?utm_source=MED!LIL_PP-IX-US-4777_1260_01&utm_medium=Medscape&utm_campaign=2021_Taltz-Rheum_VERSO_NBE&utm_term=Brochure/Presentation|USA-PSA-TZ-HCP-Lilly-2021_Taltz-Rheum_VERSO_NBE-20210920|324959.14|Consistent joint symptom results sustained for 3 years||https://www.taltz.com/hcp/rheumatology/efficacy|MIDDLE|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|EMAIL|IX-HCP-Rheum Medscape Consistency Email_Q22021|PP-IX-US-4777|02-28-2025|02-28-2025|EFFICACY|EFFICACY|100|09-20-2021|02-06-2022|BROCHURE/PRESENTATION|Efficacy|IMMUNOLOGY|USA|TALTZ|PSORIATIC ARTHRITIS|HCP|DR. DOMAINS;DR. JOINT ONLY;DR. EASE OF ACCESS;DR. TNF|RETAIL|2021 Taltz-Rheum VERSO NBE|NBE|CORE|LONG TERM|APPROVED FOR DISTRIBUTION|YES|NO|NA|Primary Send|1.0|304528_CAP_PSA
LIL_PP-IX-US-4778_1266_01|https://www.taltz.com/hcp/rheumatology/efficacy?utm_source=DOX!LIL_PP-IX-US-4778_1266_01&utm_medium=Doximity&utm_campaign=2021_Taltz-Rheum_VERSO_NBE&utm_term=Brochure/Presentation|USA-PSA-TZ-HCP-Lilly-2021_Taltz-Rheum_VERSO_NBE-20210920||3 Years of Efficacy Data for Bio-Naive Patients with PsA||https://www.taltz.com/hcp/rheumatology/efficacy|MIDDLE|DOXIMITY|DOXIMITY|CLINICAL EDUCATION|ALERT MESSAGE|DOCNEWS ALERT|IX-HCP-Rheum Doximity DocNews Consistency_Q22021|PP-IX-US-4778|02-28-2023|02-28-2023|EFFICACY|EFFICACY|100|09-20-2021|02-06-2022|BROCHURE/PRESENTATION|Efficacy|IMMUNOLOGY|USA|TALTZ|PSORIATIC ARTHRITIS|HCP|DR. DOMAINS;DR. JOINT ONLY;DR. EASE OF ACCESS;DR. TNF|RETAIL|2021 Taltz-Rheum VERSO NBE|NBE|CORE|LONG TERM|EXPIRED|YES|NO|NA|Primary Send|1.0|304528_CAP_PSA
LIL_PP-IX-US-4779_1267_01|https://www.taltz.com/hcp/rheumatology/safety?utm_source=DOX!LIL_PP-IX-US-4779_1267_01&utm_medium=Doximity&utm_campaign=2021_Taltz-Rheum_VERSO_NBE&utm_term=Brochure/Presentation|USA-PSA-TZ-HCP-Lilly-2021_Taltz-Rheum_VERSO_NBE-20210920||Safety Studied for Up to 6 Years in Clinical Trials of This Biologic in PsA and PsO||https://www.taltz.com/hcp/rheumatology/safety|MIDDLE|DOXIMITY|DOXIMITY|CLINICAL EDUCATION|ALERT MESSAGE|DOCNEWS ALERT|IX-HCP-Rheum Doximity DocNews Long Term Safety_Q22021|PP-IX-US-4779|08-31-2023|08-31-2023|SAFETY|NA|100|09-20-2021|02-06-2022|BROCHURE/PRESENTATION|Safety|IMMUNOLOGY|USA|TALTZ|PSORIATIC ARTHRITIS|HCP|DR. EASE OF ACCESS;DR. TNF;DR. DOMAINS;DR. JOINT ONLY|RETAIL|2021 Taltz-Rheum VERSO NBE|NBE|LONG TERM|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|304528_CAP_PSA
LIL_PP-IX-US-4779_1267_02|https://www.taltz.com/hcp/rheumatology/safety?utm_source=DOX!LIL_PP-IX-US-4779_1267_02&utm_medium=Doximity&utm_campaign=2021_Taltz-Rheum_VERSO_NBE&utm_term=Brochure/Presentation|USA-PSA-TZ-HCP-Lilly-2021_Taltz-Rheum_VERSO_NBE-20210920||Safety Data Over 6 Years in PsA and PsO and No Boxed Warning||https://www.taltz.com/hcp/rheumatology/safety|MIDDLE|DOXIMITY|DOXIMITY|CLINICAL EDUCATION|ALERT MESSAGE|DOCNEWS ALERT|IX-HCP-Rheum Doximity DocNews Long Term Safety_Q22021|PP-IX-US-4779|08-31-2023|08-31-2023|SAFETY|NA|100|10-18-2021|02-06-2022|BROCHURE/PRESENTATION|Safety|IMMUNOLOGY|USA|TALTZ|PSORIATIC ARTHRITIS|HCP|DR. DOMAINS;DR. JOINT ONLY;DR. EASE OF ACCESS;DR. TNF|RETAIL|2021 Taltz-Rheum VERSO NBE|NBE|LONG TERM|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|304528_CAP_PSA
LIL_PP-IX-US-4779_1267_03|https://www.taltz.com/hcp/rheumatology/safety?utm_source=DOX!LIL_PP-IX-US-4779_1267_03&utm_medium=Doximity&utm_campaign=2021_Taltz-Rheum_VERSO_NBE&utm_term=Brochure/Presentation|USA-PSA-TZ-HCP-Lilly-2021_Taltz-Rheum_VERSO_NBE-20210920||Long-Term Safety Data on a IL-17A Antagonist in PsA and PsO||https://www.taltz.com/hcp/rheumatology/safety|MIDDLE|DOXIMITY|DOXIMITY|CLINICAL EDUCATION|ALERT MESSAGE|DOCNEWS ALERT|IX-HCP-Rheum Doximity DocNews Long Term Safety_Q22021|PP-IX-US-4779|08-31-2023|08-31-2023|SAFETY|NA|100|11-15-2021|02-06-2022|BROCHURE/PRESENTATION|Safety|IMMUNOLOGY|USA|TALTZ|PSORIATIC ARTHRITIS|HCP|DR. DOMAINS;DR. JOINT ONLY;DR. EASE OF ACCESS;DR. TNF|RETAIL|2021 Taltz-Rheum VERSO NBE|NBE|LONG TERM|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|304528_CAP_PSA
LIL_PP-IX-US-4779_1267_04|https://www.taltz.com/hcp/rheumatology/safety?utm_source=DOX!LIL_PP-IX-US-4779_1267_04&utm_medium=Doximity&utm_campaign=2021_Taltz-Rheum_VERSO_NBE&utm_term=Brochure/Presentation|USA-PSA-TZ-HCP-Lilly-2021_Taltz-Rheum_VERSO_NBE-20210920||Long-Term Safety Data and No Boxed Warning for Your PsA Patients||https://www.taltz.com/hcp/rheumatology/safety|MIDDLE|DOXIMITY|DOXIMITY|CLINICAL EDUCATION|ALERT MESSAGE|DOCNEWS ALERT|IX-HCP-Rheum Doximity DocNews Long Term Safety_Q22021|PP-IX-US-4779|08-31-2023|08-31-2023|SAFETY|NA|100|12-13-2021|02-06-2022|BROCHURE/PRESENTATION|Safety|IMMUNOLOGY|USA|TALTZ|PSORIATIC ARTHRITIS|HCP|DR. DOMAINS;DR. JOINT ONLY;DR. EASE OF ACCESS;DR. TNF|RETAIL|2021 Taltz-Rheum VERSO NBE|NBE|LONG TERM|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|304528_CAP_PSA
LIL_PP-IX-US-4780_1261_01|https://www.taltz.com/hcp/rheumatology/safety?utm_source=MED!LIL_PP-IX-US-4780_1261_01&utm_medium=Medscape&utm_campaign=2021_Taltz-Rheum_VERSO_NBE&utm_term=Brochure/Presentation|USA-PSA-TZ-HCP-Lilly-2021_Taltz-Rheum_VERSO_NBE-20210920|324959.13|Safety data over 6 years in PsA and PsO and no boxed warning?||https://www.taltz.com/hcp/rheumatology/safety|MIDDLE|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|EMAIL|IX-HCP-Rheum Medscape Long Term Safety Email_Q22021|PP-IX-US-4780|08-31-2023|08-31-2023|SAFETY|NA|100|09-20-2021|02-06-2022|BROCHURE/PRESENTATION|Safety|IMMUNOLOGY|USA|TALTZ|PSORIATIC ARTHRITIS|HCP|DR. DOMAINS;DR. JOINT ONLY;DR. EASE OF ACCESS;DR. TNF|RETAIL|2021 Taltz-Rheum VERSO NBE|NBE|LONG TERM|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|304528_CAP_PSA
LIL_PP-IX-US-4781_1269_01|https://www.taltz.com/hcp/rheumatology/safety?utm_source=MED!LIL_PP-IX-US-4781_1269_01&utm_medium=Medscape&utm_campaign=2021_Taltz-Rheum_VERSO_NBE&utm_term=Brochure/Presentation|USA-PSA-TZ-HCP-Lilly-2021_Taltz-Rheum_VERSO_NBE-20210920|324959.8|Long-term safety data and no boxed warning for your PsA patients||https://www.taltz.com/hcp/rheumatology/safety|MIDDLE|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|ALERT MESSAGE|BRAND ALERT|IX-HCP-Rheum Medscape Long Term Safety Brand Alert_Q22021|PP-IX-US-4781|08-31-2023|08-31-2023|SAFETY|NA|100|09-20-2021|02-06-2022|BROCHURE/PRESENTATION|Safety|IMMUNOLOGY|USA|TALTZ|PSORIATIC ARTHRITIS|HCP|DR. DOMAINS;DR. JOINT ONLY;DR. EASE OF ACCESS;DR. TNF|RETAIL|2021 Taltz-Rheum VERSO NBE|NBE|LONG TERM|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|304528_CAP_PSA
LIL_PP-IX-US-4784_1253_01|https://www.taltz.com/hcp/getting-patients-started?utm_source=DOX!LIL_PP-IX-US-4784_1253_01&utm_medium=Doximity&utm_campaign=2021_Taltz-Derm_VERSO_NBE&utm_term=Brochure/Presentation|USA-PSO-TZ-HCP-Lilly-2021_Taltz-Derm_VERSO_NBE-20210920||Safety Studied for 5 years in Clinical Trials of This Biologic||https://www.taltz.com/hcp/getting-patients-started|MIDDLE|DOXIMITY|DOXIMITY|CLINICAL EDUCATION|ALERT MESSAGE|DOCNEWS ALERT|IX-HCP-Derm-Doximity-Long Term Safety Doc News Alert|PP-IX-US-4784|11-30-2021|11-30-2021|SAFETY|NA|100|09-20-2021|02-06-2022|BROCHURE/PRESENTATION|Patient or Customer support|IMMUNOLOGY|USA|TALTZ|PSORIASIS|HCP|CONFINED ADVOCATES;PRACTICAL TREATERS;PSORIATIC EXPLORERS;NA|RETAIL|2021 Taltz-Derm VERSO NBE|NBE|LONG TERM|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|304528_CAP_PSO
LIL_PP-IX-US-4784_1253_02|https://www.taltz.com/hcp/getting-patients-started?utm_source=DOX!LIL_PP-IX-US-4784_1253_02&utm_medium=Doximity&utm_campaign=2021_Taltz-Derm_VERSO_NBE&utm_term=Brochure/Presentation|USA-PSO-TZ-HCP-Lilly-2021_Taltz-Derm_VERSO_NBE-20210920||PsO treatment with 5 years of Safety Data?  Look now.||https://www.taltz.com/hcp/getting-patients-started|MIDDLE|DOXIMITY|DOXIMITY|CLINICAL EDUCATION|ALERT MESSAGE|DOCNEWS ALERT|IX-HCP-Derm-Doximity-Long Term Safety Doc News Alert|PP-IX-US-4784|11-30-2021|11-30-2021|SAFETY|NA|100|11-15-2021|02-06-2022|BROCHURE/PRESENTATION|Patient or Customer support|IMMUNOLOGY|USA|TALTZ|PSORIASIS|HCP|CONFINED ADVOCATES;PRACTICAL TREATERS;PSORIATIC EXPLORERS;NA|RETAIL|2021 Taltz-Derm VERSO NBE|NBE|LONG TERM|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|304528_CAP_PSO
