verso_tactic_id|utm_tag|verso_campaign_id|third_party_program_id|subject_line|preheader|link|link_location|data_source_code|delivery_source|delivery_source_type|contact_type|platform|tactic_description|approved_job_id|tactic_expiration_date|tactic_retirement_date|primary_category|secondary_category|percent_population|tactic_start_date|tactic_end_date|offertype|content_tag|franchise|geography|product|disease_state_indication|customer_type|customer_segment|department|campaign_name|execution_path|primary_subcategory|secondary_subcategory|document_status|tactic_resend|content_testing|AEM_Variation_ID|send_type|groups|product_id
SOA_PP-TR-US-0189_3652_01|http://lilly.mediaroom.com/2022-05-13-FDA-approves-Lillys-Mounjaro-TM-tirzepatide-injection,-the-first-and-only-GIP-and-GLP-1-receptor-agonist-for-the-treatment-of-adults-with-type-2-diabetes?utm_source=MED!SOA_PP-TR-US-0189_3652_01&utm_medium=MEDSCAPE&utm_campaign=USA-MON-T2D-RETL-BSE-SOA-11282023&utm_term=BROCHURE/PRESENTATION|USA-MON-T2D-RETL-BSE-SOA-11282023|376001.60|Discover Mounjaro, in a new class of T2D treatment||http://lilly.mediaroom.com/2022-05-13-FDA-approves-Lillys-Mounjaro-TM-tirzepatide-injection,-the-first-and-only-GIP-and-GLP-1-receptor-agonist-for-the-treatment-of-adults-with-type-2-diabetes|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|ALERT MESSAGE|MONOGRAPH MESSAGE|TZP-HCP-Medscape MAN Unit NEW Class|PP-TR-US-0189|08-31-2023|08-31-2023|MECHANISM OF ACTION|NA||01-01-2023|12-30-2023|BROCHURE/PRESENTATION|Read the press release|DIABETES|USA|MOUNJARO|TYPE 2 DIABETES|HCP|ENDO;ENDO DIGITAL;CRITICAL HIGH PCP DIGITAL;MEDIUM LOW PCP;CRITICAL_HIGH_PCP|RETAIL|Mounjaro Type 2 Diabetes Base SOA 01012023|BSE|NA|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|613009_CAP_864851
SOA_PP-TR-US-0189_3653_01|http://lilly.mediaroom.com/2022-05-13-FDA-approves-Lillys-Mounjaro-TM-tirzepatide-injection,-the-first-and-only-GIP-and-GLP-1-receptor-agonist-for-the-treatment-of-adults-with-type-2-diabetes?utm_source=MED!SOA_PP-TR-US-0189_3653_01&utm_medium=MEDSCAPE&utm_campaign=USA-MON-T2D-RETL-BSE-SOA-11282023&utm_term=BROCHURE/PRESENTATION|USA-MON-T2D-RETL-BSE-SOA-11282023|376001.64|Discover Mounjaro, in a new class of T2D treatment||http://lilly.mediaroom.com/2022-05-13-FDA-approves-Lillys-Mounjaro-TM-tirzepatide-injection,-the-first-and-only-GIP-and-GLP-1-receptor-agonist-for-the-treatment-of-adults-with-type-2-diabetes|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|ALERT MESSAGE|MONOGRAPH MESSAGE|TZP-HCP-Medscape MAN Unit NEW Class|PP-TR-US-0189|08-31-2023|08-31-2023|MECHANISM OF ACTION|NA||01-01-2023|12-30-2023|BROCHURE/PRESENTATION|Read the press release|DIABETES|USA|MOUNJARO|TYPE 2 DIABETES|HCP|ENDO;ENDO DIGITAL;CRITICAL HIGH PCP DIGITAL;MEDIUM LOW PCP;CRITICAL_HIGH_PCP|RETAIL|Mounjaro Type 2 Diabetes Base SOA 01012023|BSE|NA|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|613009_CAP_864851
SOA_PP-TR-US-0189_3763_01|http://lilly.mediaroom.com/2022-05-13-FDA-approves-Lillys-Mounjaro-TM-tirzepatide-injection,-the-first-and-only-GIP-and-GLP-1-receptor-agonist-for-the-treatment-of-adults-with-type-2-diabetes?utm_source=MED!SOA_PP-TR-US-0189_3763_01&utm_medium=MEDSCAPE&utm_campaign=USA-MON-T2D-RETL-BSE-SOA-01022023&utm_term=BROCHURE/PRESENTATION|USA-MON-T2D-RETL-BSE-SOA-01022023|376001.11|-||http://lilly.mediaroom.com/2022-05-13-FDA-approves-Lillys-Mounjaro-TM-tirzepatide-injection,-the-first-and-only-GIP-and-GLP-1-receptor-agonist-for-the-treatment-of-adults-with-type-2-diabetes|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|GAMIFICATION|FAST FIVE QUIZ|TZP-HCP-Medscape MAN Unit NEW Class|PP-TR-US-0189|08-31-2023|08-31-2023|MECHANISM OF ACTION|NA||01-01-2023|06-30-2023|BROCHURE/PRESENTATION|Read the press release|DIABETES|USA|MOUNJARO|TYPE 2 DIABETES|HCP|ENDO;CRITICAL_HIGH_PCP;ENDO DIGITAL;CRITICAL HIGH PCP DIGITAL;MEDIUM LOW PCP|RETAIL|Mounjaro Type 2 Diabetes Base SOA J360 01022023|BSE|NA|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|613009_CAP_864851
SOA_PP-TR-US-0189_3771_01|http://lilly.mediaroom.com/2022-05-13-FDA-approves-Lillys-Mounjaro-TM-tirzepatide-injection,-the-first-and-only-GIP-and-GLP-1-receptor-agonist-for-the-treatment-of-adults-with-type-2-diabetes?utm_source=MED!SOA_PP-TR-US-0189_3771_01&utm_medium=MEDSCAPE&utm_campaign=USA-MON-T2D-RETL-BSE-SOA-01022023&utm_term=BROCHURE/PRESENTATION|USA-MON-T2D-RETL-BSE-SOA-01022023|376001.3|-||http://lilly.mediaroom.com/2022-05-13-FDA-approves-Lillys-Mounjaro-TM-tirzepatide-injection,-the-first-and-only-GIP-and-GLP-1-receptor-agonist-for-the-treatment-of-adults-with-type-2-diabetes|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|SPONSORSHIP|RECAP|TZP-HCP-Medscape MAN Unit NEW Class|PP-TR-US-0189|08-31-2023|08-31-2023|MECHANISM OF ACTION|NA||01-10-2023|07-09-2023|BROCHURE/PRESENTATION|Read the press release|DIABETES|USA|MOUNJARO|TYPE 2 DIABETES|HCP|ENDO;CRITICAL_HIGH_PCP;ENDO DIGITAL;CRITICAL HIGH PCP DIGITAL;MEDIUM LOW PCP|RETAIL|Mounjaro Type 2 Diabetes Base SOA J360 01022023|BSE|NA|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|613009_CAP_864851
SOA_PP-TR-US-0189_3885_01|http://lilly.mediaroom.com/2022-05-13-FDA-approves-Lillys-Mounjaro-TM-tirzepatide-injection,-the-first-and-only-GIP-and-GLP-1-receptor-agonist-for-the-treatment-of-adults-with-type-2-diabetes?utm_source=MED!SOA_PP-TR-US-0189_3885_01&utm_medium=MEDSCAPE&utm_campaign=USA-MON-T2D-RETL-BSE-SOA-01022023&utm_term=BROCHURE/PRESENTATION|USA-MON-T2D-RETL-BSE-SOA-01022023|376001.15|-||http://lilly.mediaroom.com/2022-05-13-FDA-approves-Lillys-Mounjaro-TM-tirzepatide-injection,-the-first-and-only-GIP-and-GLP-1-receptor-agonist-for-the-treatment-of-adults-with-type-2-diabetes|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|SPONSORSHIP|RECAP|TZP-HCP-Medscape MAN Unit NEW Class|PP-TR-US-0189|08-31-2023|08-31-2023|MECHANISM OF ACTION|NA||02-03-2023|08-02-2023|BROCHURE/PRESENTATION|Read the press release|DIABETES|USA|MOUNJARO|TYPE 2 DIABETES|HCP|ENDO;CRITICAL_HIGH_PCP;ENDO DIGITAL;MEDIUM LOW PCP|RETAIL|Mounjaro Type 2 Diabetes Base SOA J360 01022023|BSE|NA|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|613009_CAP_864851
SOA_PP-TR-US-0189_4274_01|http://lilly.mediaroom.com/2022-05-13-FDA-approves-Lillys-Mounjaro-TM-tirzepatide-injection,-the-first-and-only-GIP-and-GLP-1-receptor-agonist-for-the-treatment-of-adults-with-type-2-diabetes?utm_source=MED!SOA_PP-TR-US-0189_4274_01&utm_medium=MEDSCAPE&utm_campaign=USA-MON-T2D-RETL-BSE-SOA-01022023&utm_term=BROCHURE/PRESENTATION|USA-MON-T2D-RETL-BSE-SOA-01022023|376001.28|-||http://lilly.mediaroom.com/2022-05-13-FDA-approves-Lillys-Mounjaro-TM-tirzepatide-injection,-the-first-and-only-GIP-and-GLP-1-receptor-agonist-for-the-treatment-of-adults-with-type-2-diabetes|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|SPONSORSHIP|RECAP|TZP-HCP-Medscape MAN Unit NEW Class|PP-TR-US-0189|08-31-2023|08-31-2023|MECHANISM OF ACTION|NA||03-01-2023|12-31-2023|BROCHURE/PRESENTATION|Read the press release|DIABETES|USA|MOUNJARO|TYPE 2 DIABETES|HCP|ENDO;CRITICAL_HIGH_PCP;ENDO DIGITAL;CRITICAL HIGH PCP DIGITAL;MEDIUM LOW PCP|RETAIL|Mounjaro Type 2 Diabetes Base SOA J360 01022023|BSE|NA|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|613009_CAP_864851
SOA_PP-TR-US-0189_4798_01|http://lilly.mediaroom.com/2022-05-13-FDA-approves-Lillys-Mounjaro-TM-tirzepatide-injection,-the-first-and-only-GIP-and-GLP-1-receptor-agonist-for-the-treatment-of-adults-with-type-2-diabetes?utm_source=MED!SOA_PP-TR-US-0189_4798_01&utm_medium=MEDSCAPE&utm_campaign=USA-MON-T2D-RETL-BSE-SOA-01022023&utm_term=BROCHURE/PRESENTATION|USA-MON-T2D-RETL-BSE-SOA-01022023|376001.27|-||http://lilly.mediaroom.com/2022-05-13-FDA-approves-Lillys-Mounjaro-TM-tirzepatide-injection,-the-first-and-only-GIP-and-GLP-1-receptor-agonist-for-the-treatment-of-adults-with-type-2-diabetes|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|SPONSORSHIP|RECAP|TZP-HCP-Medscape MAN Unit NEW Class|PP-TR-US-0189|08-31-2023|08-31-2023|MECHANISM OF ACTION|NA||04-03-2023|12-31-2023|BROCHURE/PRESENTATION|Read the press release|DIABETES|USA|MOUNJARO|TYPE 2 DIABETES|HCP|ENDO;CRITICAL_HIGH_PCP;ENDO DIGITAL;CRITICAL HIGH PCP DIGITAL;MEDIUM LOW PCP|RETAIL|Mounjaro Type 2 Diabetes Base SOA J360 01022023|BSE|NA|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|613009_CAP_864851
SOA_PP-TR-US-0189_4800_01|http://lilly.mediaroom.com/2022-05-13-FDA-approves-Lillys-Mounjaro-TM-tirzepatide-injection,-the-first-and-only-GIP-and-GLP-1-receptor-agonist-for-the-treatment-of-adults-with-type-2-diabetes?utm_source=MED!SOA_PP-TR-US-0189_4800_01&utm_medium=MEDSCAPE&utm_campaign=USA-MON-T2D-RETL-BSE-SOA-01022023&utm_term=BROCHURE/PRESENTATION|USA-MON-T2D-RETL-BSE-SOA-01022023|376001.28|-||http://lilly.mediaroom.com/2022-05-13-FDA-approves-Lillys-Mounjaro-TM-tirzepatide-injection,-the-first-and-only-GIP-and-GLP-1-receptor-agonist-for-the-treatment-of-adults-with-type-2-diabetes|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|SPONSORSHIP|RECAP|TZP-HCP-Medscape MAN Unit NEW Class|PP-TR-US-0189|08-31-2023|08-31-2023|MECHANISM OF ACTION|NA||04-03-2023|12-31-2023|BROCHURE/PRESENTATION|Read the press release|DIABETES|USA|MOUNJARO|TYPE 2 DIABETES|HCP|ENDO;CRITICAL_HIGH_PCP;ENDO DIGITAL;CRITICAL HIGH PCP DIGITAL;MEDIUM LOW PCP|RETAIL|Mounjaro Type 2 Diabetes Base SOA J360 01022023|BSE|NA|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|613009_CAP_864851
SOA_PP-TR-US-0189_4802_01|http://lilly.mediaroom.com/2022-05-13-FDA-approves-Lillys-Mounjaro-TM-tirzepatide-injection,-the-first-and-only-GIP-and-GLP-1-receptor-agonist-for-the-treatment-of-adults-with-type-2-diabetes?utm_source=MED!SOA_PP-TR-US-0189_4802_01&utm_medium=MEDSCAPE&utm_campaign=USA-MON-T2D-RETL-BSE-SOA-01022023&utm_term=BROCHURE/PRESENTATION|USA-MON-T2D-RETL-BSE-SOA-01022023|376001.19|-||http://lilly.mediaroom.com/2022-05-13-FDA-approves-Lillys-Mounjaro-TM-tirzepatide-injection,-the-first-and-only-GIP-and-GLP-1-receptor-agonist-for-the-treatment-of-adults-with-type-2-diabetes|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|SPONSORSHIP|RECAP|TZP-HCP-Medscape MAN Unit NEW Class|PP-TR-US-0189|08-31-2023|08-31-2023|MECHANISM OF ACTION|NA||04-03-2023|12-31-2023|BROCHURE/PRESENTATION|Read the press release|DIABETES|USA|MOUNJARO|TYPE 2 DIABETES|HCP|ENDO;CRITICAL_HIGH_PCP;ENDO DIGITAL;CRITICAL HIGH PCP DIGITAL;MEDIUM LOW PCP|RETAIL|Mounjaro Type 2 Diabetes Base SOA J360 01022023|BSE|NA|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|613009_CAP_864851
SOA_PP-TR-US-0192_2075_01|https://www.mounjaro.com/hcp?utm_source=EPO!SOA_PP-TR-US-0192_2075_01&utm_medium=EPOCRATES&utm_campaign=USA-TRZ-T2D-RETL-BSE-SOA-05162022&utm_term=BROCHURE/PRESENTATION|USA-TRZ-T2D-RETL-BSE-SOA-05162022||Learn About a New Treatment Option for T2D||https://www.mounjaro.com/hcp|NA|EPOCRATES|EPOCRATES|CLINICAL EDUCATION|ALERT MESSAGE|MONOGRAPH MESSAGE|TZP-HCP-Epocrates Monograph|PP-TR-US-0192|11-30-2022|11-30-2022|EFFICACY|NA||06-02-2022|11-30-2022|BROCHURE/PRESENTATION|Tap here|DIABETES|USA|TIRZEPATIDE|DIABETES TYPE 2|HCP|INNOVATORS;EARLY MAJORITY;LATE MAJORITY|RETAIL|Tirzepatide Type 2 Diabetes Base SOA 05132022|BSE|NA|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|212610_713108
SOA_PP-TR-US-0210_2074_01|https://www.mounjaro.com/hcp?utm_source=MED!SOA_PP-TR-US-0210_2074_01&utm_medium=MEDSCAPE&utm_campaign=USA-TRZ-T2D-RETL-BSE-SOA-05162022&utm_term=BROCHURE/PRESENTATION|USA-TRZ-T2D-RETL-BSE-SOA-05162022|315746.23_IEA|What if adults with T2D could achieve more?||https://www.mounjaro.com/hcp|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|FAST FIVE QUIZ - RECONTACT|TZP-HCP-Medscape Email_A1C/Weight|PP-TR-US-0210|08-31-2023|08-31-2023|EFFICACY|NA||06-06-2022|12-30-2022|BROCHURE/PRESENTATION|Review weight reduction over time|DIABETES|USA|TIRZEPATIDE|DIABETES TYPE 2|HCP|INNOVATORS;EARLY MAJORITY;LATE MAJORITY|RETAIL|Tirzepatide Type 2 Diabetes Base SOA 05132022|BSE|CORE|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|212610_713108
SOA_PP-TR-US-0210_2170_01|https://www.mounjaro.com/hcp?utm_source=MED!SOA_PP-TR-US-0210_2170_01&utm_medium=MEDSCAPE&utm_campaign=USA-TRZ-T2D-RETL-BSE-SOA-05162022&utm_term=BROCHURE/PRESENTATION|USA-TRZ-T2D-RETL-BSE-SOA-05162022|325328.46|What if adults with T2D could achieve more?||https://www.mounjaro.com/hcp|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|MONOGRAPH MESSAGE - RECONTACT|TZP-HCP-Medscape Email_A1C/Weight|PP-TR-US-0210|08-31-2023|08-31-2023|EFFICACY|NA||06-09-2022|12-30-2022|BROCHURE/PRESENTATION|Review weight reduction over time|DIABETES|USA|TIRZEPATIDE|DIABETES TYPE 2|HCP|INNOVATORS;EARLY MAJORITY;LATE MAJORITY|RETAIL|Tirzepatide Type 2 Diabetes Base SOA 05132022|BSE|CORE|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|212610_713108
SOA_PP-TR-US-0210_2186_01|https://www.mounjaro.com/hcp?utm_source=MED!SOA_PP-TR-US-0210_2186_01&utm_medium=MEDSCAPE&utm_campaign=USA-TRZ-T2D-RETL-NBE-SOA-06062022&utm_term=BROCHURE/PRESENTATION|USA-TRZ-T2D-RETL-NBE-SOA-06062022|328411.8|Seeking more for adult patients with T2D?||https://www.mounjaro.com/hcp|BOTTOM|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|EMAIL|TZP-HCP-Medscape Email_A1C/Weight|PP-TR-US-0210|08-31-2023|08-31-2023|EFFICACY|NA||07-11-2022|01-31-2023|BROCHURE/PRESENTATION|Review weight reduction over time|DIABETES|USA|TIRZEPATIDE|DIABETES TYPE 2|HCP|INNOVATORS;EARLY MAJORITY|RETAIL|Tirzepatide Type 2 Diabetes NBE SOA 06062022|NBE|CORE|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|212610_713108
SOA_PP-TR-US-0210_2214_01|https://www.mounjaro.com/hcp?utm_source=MED!SOA_PP-TR-US-0210_2214_01&utm_medium=MEDSCAPE&utm_campaign=USA-TRZ-T2D-RETL-BSE-SOA-05162022&utm_term=BROCHURE/PRESENTATION|USA-TRZ-T2D-RETL-BSE-SOA-05162022|325328.13|What if adults with T2D could achieve more?||https://www.mounjaro.com/hcp|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|FAST FIVE QUIZ - RECONTACT|TZP-HCP-Medscape Email_A1C/Weight|PP-TR-US-0210|08-31-2023|08-31-2023|EFFICACY|NA||07-01-2022|12-31-2022|BROCHURE/PRESENTATION|Review weight reduction over time|DIABETES|USA|TIRZEPATIDE|DIABETES TYPE 2|HCP|INNOVATORS;EARLY MAJORITY;LATE MAJORITY|RETAIL|Tirzepatide Type 2 Diabetes Base SOA 05132022|BSE|CORE|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|212610_713108
SOA_PP-TR-US-0210_2215_01|https://www.mounjaro.com/hcp?utm_source=MED!SOA_PP-TR-US-0210_2215_01&utm_medium=MEDSCAPE&utm_campaign=USA-TRZ-T2D-RETL-BSE-SOA-05162022&utm_term=BROCHURE/PRESENTATION|USA-TRZ-T2D-RETL-BSE-SOA-05162022|325328.16|What if adults with T2D could achieve more?||https://www.mounjaro.com/hcp|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|FAST FIVE QUIZ - RECONTACT|TZP-HCP-Medscape Email_A1C/Weight|PP-TR-US-0210|08-31-2023|08-31-2023|EFFICACY|NA||07-01-2022|12-31-2022|BROCHURE/PRESENTATION|Review weight reduction over time|DIABETES|USA|TIRZEPATIDE|DIABETES TYPE 2|HCP|INNOVATORS;EARLY MAJORITY;LATE MAJORITY|RETAIL|Tirzepatide Type 2 Diabetes Base SOA 05132022|BSE|CORE|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|212610_713108
SOA_PP-TR-US-0210_2216_01|https://www.mounjaro.com/hcp?utm_source=MED!SOA_PP-TR-US-0210_2216_01&utm_medium=MEDSCAPE&utm_campaign=USA-TRZ-T2D-RETL-BSE-SOA-05162022&utm_term=BROCHURE/PRESENTATION|USA-TRZ-T2D-RETL-BSE-SOA-05162022|325328.18|What if adults with T2D could achieve more?||https://www.mounjaro.com/hcp|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|FAST FIVE QUIZ - RECONTACT|TZP-HCP-Medscape Email_A1C/Weight|PP-TR-US-0210|08-31-2023|08-31-2023|EFFICACY|NA||07-01-2022|12-31-2022|BROCHURE/PRESENTATION|Review weight reduction over time|DIABETES|USA|TIRZEPATIDE|DIABETES TYPE 2|HCP|INNOVATORS;EARLY MAJORITY;LATE MAJORITY|RETAIL|Tirzepatide Type 2 Diabetes Base SOA 05132022|BSE|CORE|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|212610_713108
SOA_PP-TR-US-0210_2217_01|https://www.mounjaro.com/hcp?utm_source=MED!SOA_PP-TR-US-0210_2217_01&utm_medium=MEDSCAPE&utm_campaign=USA-TRZ-T2D-RETL-BSE-SOA-05162022&utm_term=BROCHURE/PRESENTATION|USA-TRZ-T2D-RETL-BSE-SOA-05162022|325328.20|What if adults with T2D could achieve more?||https://www.mounjaro.com/hcp|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|FAST FIVE QUIZ - RECONTACT|TZP-HCP-Medscape Email_A1C/Weight|PP-TR-US-0210|08-31-2023|08-31-2023|EFFICACY|NA||07-01-2022|12-31-2022|BROCHURE/PRESENTATION|Review weight reduction over time|DIABETES|USA|TIRZEPATIDE|DIABETES TYPE 2|HCP|INNOVATORS;EARLY MAJORITY;LATE MAJORITY|RETAIL|Tirzepatide Type 2 Diabetes Base SOA 05132022|BSE|CORE|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|212610_713108
SOA_PP-TR-US-0210_2218_01|https://www.mounjaro.com/hcp?utm_source=MED!SOA_PP-TR-US-0210_2218_01&utm_medium=MEDSCAPE&utm_campaign=USA-TRZ-T2D-RETL-BSE-SOA-05162022&utm_term=BROCHURE/PRESENTATION|USA-TRZ-T2D-RETL-BSE-SOA-05162022|325328.21|What if adults with T2D could achieve more?||https://www.mounjaro.com/hcp|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|FAST FIVE QUIZ - RECONTACT|TZP-HCP-Medscape Email_A1C/Weight|PP-TR-US-0210|08-31-2023|08-31-2023|EFFICACY|NA||07-01-2022|12-31-2022|BROCHURE/PRESENTATION|Review weight reduction over time|DIABETES|USA|TIRZEPATIDE|DIABETES TYPE 2|HCP|INNOVATORS;EARLY MAJORITY;LATE MAJORITY|RETAIL|Tirzepatide Type 2 Diabetes Base SOA 05132022|BSE|CORE|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|212610_713108
SOA_PP-TR-US-0210_2219_01|https://www.mounjaro.com/hcp?utm_source=MED!SOA_PP-TR-US-0210_2219_01&utm_medium=MEDSCAPE&utm_campaign=USA-TRZ-T2D-RETL-BSE-SOA-05162022&utm_term=BROCHURE/PRESENTATION|USA-TRZ-T2D-RETL-BSE-SOA-05162022|325328.62|What if adults with T2D could achieve more?||https://www.mounjaro.com/hcp|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|FAST FIVE QUIZ - RECONTACT|TZP-HCP-Medscape Email_A1C/Weight|PP-TR-US-0210|08-31-2023|08-31-2023|EFFICACY|NA||07-01-2022|12-31-2022|BROCHURE/PRESENTATION|Review weight reduction over time|DIABETES|USA|TIRZEPATIDE|DIABETES TYPE 2|HCP|INNOVATORS;EARLY MAJORITY;LATE MAJORITY|RETAIL|Tirzepatide Type 2 Diabetes Base SOA 05132022|BSE|CORE|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|212610_713108
SOA_PP-TR-US-0210_2220_01|https://www.mounjaro.com/hcp?utm_source=MED!SOA_PP-TR-US-0210_2220_01&utm_medium=MEDSCAPE&utm_campaign=USA-TRZ-T2D-RETL-BSE-SOA-05162022&utm_term=BROCHURE/PRESENTATION|USA-TRZ-T2D-RETL-BSE-SOA-05162022|325328.63|What if adults with T2D could achieve more?||https://www.mounjaro.com/hcp|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|FAST FIVE QUIZ - RECONTACT|TZP-HCP-Medscape Email_A1C/Weight|PP-TR-US-0210|08-31-2023|08-31-2023|EFFICACY|NA||07-01-2022|12-31-2022|BROCHURE/PRESENTATION|Review weight reduction over time|DIABETES|USA|TIRZEPATIDE|DIABETES TYPE 2|HCP|INNOVATORS;EARLY MAJORITY;LATE MAJORITY|RETAIL|Tirzepatide Type 2 Diabetes Base SOA 05132022|BSE|CORE|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|212610_713108
SOA_PP-TR-US-0210_2221_01|https://www.mounjaro.com/hcp?utm_source=MED!SOA_PP-TR-US-0210_2221_01&utm_medium=MEDSCAPE&utm_campaign=USA-TRZ-T2D-RETL-BSE-SOA-05162022&utm_term=BROCHURE/PRESENTATION|USA-TRZ-T2D-RETL-BSE-SOA-05162022|325328.64|What if adults with T2D could achieve more?||https://www.mounjaro.com/hcp|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|FAST FIVE QUIZ - RECONTACT|TZP-HCP-Medscape Email_A1C/Weight|PP-TR-US-0210|08-31-2023|08-31-2023|EFFICACY|NA||07-01-2022|12-31-2022|BROCHURE/PRESENTATION|Review weight reduction over time|DIABETES|USA|TIRZEPATIDE|DIABETES TYPE 2|HCP|INNOVATORS;EARLY MAJORITY;LATE MAJORITY|RETAIL|Tirzepatide Type 2 Diabetes Base SOA 05132022|BSE|CORE|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|212610_713108
SOA_PP-TR-US-0210_2222_01|https://www.mounjaro.com/hcp?utm_source=MED!SOA_PP-TR-US-0210_2222_01&utm_medium=MEDSCAPE&utm_campaign=USA-TRZ-T2D-RETL-BSE-SOA-05162022&utm_term=BROCHURE/PRESENTATION|USA-TRZ-T2D-RETL-BSE-SOA-05162022|325328.65|What if adults with T2D could achieve more?||https://www.mounjaro.com/hcp|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|FAST FIVE QUIZ - RECONTACT|TZP-HCP-Medscape Email_A1C/Weight|PP-TR-US-0210|08-31-2023|08-31-2023|EFFICACY|NA||07-01-2022|12-31-2022|BROCHURE/PRESENTATION|Review weight reduction over time|DIABETES|USA|TIRZEPATIDE|DIABETES TYPE 2|HCP|INNOVATORS;EARLY MAJORITY;LATE MAJORITY|RETAIL|Tirzepatide Type 2 Diabetes Base SOA 05132022|BSE|CORE|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|212610_713108
SOA_PP-TR-US-0210_2223_01|https://www.mounjaro.com/hcp?utm_source=MED!SOA_PP-TR-US-0210_2223_01&utm_medium=MEDSCAPE&utm_campaign=USA-TRZ-T2D-RETL-BSE-SOA-05162022&utm_term=BROCHURE/PRESENTATION|USA-TRZ-T2D-RETL-BSE-SOA-05162022|325328.66|What if adults with T2D could achieve more?||https://www.mounjaro.com/hcp|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|FAST FIVE QUIZ - RECONTACT|TZP-HCP-Medscape Email_A1C/Weight|PP-TR-US-0210|08-31-2023|08-31-2023|EFFICACY|NA||07-01-2022|12-31-2022|BROCHURE/PRESENTATION|Review weight reduction over time|DIABETES|USA|TIRZEPATIDE|DIABETES TYPE 2|HCP|INNOVATORS;EARLY MAJORITY;LATE MAJORITY|RETAIL|Tirzepatide Type 2 Diabetes Base SOA 05132022|BSE|CORE|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|212610_713108
SOA_PP-TR-US-0210_2224_01|https://www.mounjaro.com/hcp?utm_source=MED!SOA_PP-TR-US-0210_2224_01&utm_medium=MEDSCAPE&utm_campaign=USA-TRZ-T2D-RETL-BSE-SOA-05162022&utm_term=BROCHURE/PRESENTATION|USA-TRZ-T2D-RETL-BSE-SOA-05162022|325328.67|What if adults with T2D could achieve more?||https://www.mounjaro.com/hcp|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|FAST FIVE QUIZ - RECONTACT|TZP-HCP-Medscape Email_A1C/Weight|PP-TR-US-0210|08-31-2023|08-31-2023|EFFICACY|NA||07-01-2022|12-31-2022|BROCHURE/PRESENTATION|Review weight reduction over time|DIABETES|USA|TIRZEPATIDE|DIABETES TYPE 2|HCP|INNOVATORS;EARLY MAJORITY;LATE MAJORITY|RETAIL|Tirzepatide Type 2 Diabetes Base SOA 05132022|BSE|CORE|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|212610_713108
