Product|brand_indication|segment|speciality|affinity_segment|affinity_type|Dimension_type|Dimension_Value|Min_Allowed|Max_Allowed|Active
US_304486|US_304486|Low|SPEC|VL|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y
US_304486|US_304486|Low|SPEC|NA|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y
US_304486|US_304486|Low|PCP|VH|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y
US_304486|US_304486|Low|PCP|H|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y
US_304486|US_304486|Low|PCP|M|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y
US_304486|US_304486|Low|PCP|L|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y
US_304486|US_304486|Low|PCP|VL|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y
US_304486|US_304486|Low|PCP|NA|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y
US_304486|US_304486|Low|BOTH|VH|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y
US_304486|US_304486|Low|BOTH|H|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y
US_304486|US_304486|Low|BOTH|M|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y
US_304486|US_304486|Low|BOTH|L|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y
US_304486|US_304486|Low|BOTH|VL|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y
US_304486|US_304486|Low|BOTH|NA|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y
US_304486|US_304486|Non-Targets|SPEC|VH|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y
US_304486|US_304486|Non-Targets|SPEC|H|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y
US_304486|US_304486|Non-Targets|SPEC|M|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y
US_304486|US_304486|Non-Targets|SPEC|L|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y
US_304486|US_304486|Non-Targets|SPEC|VL|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y
US_304486|US_304486|Non-Targets|SPEC|NA|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y
US_304486|US_304486|Non-Targets|PCP|VH|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y
US_304486|US_304486|Non-Targets|PCP|H|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y
US_304486|US_304486|Non-Targets|PCP|M|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y
US_304486|US_304486|Non-Targets|PCP|L|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y
US_304486|US_304486|Non-Targets|PCP|VL|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y
US_304486|US_304486|Non-Targets|PCP|NA|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y
US_304486|US_304486|Non-Targets|BOTH|VH|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y
US_304486|US_304486|Non-Targets|BOTH|H|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y
US_304486|US_304486|Non-Targets|BOTH|M|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y
US_304486|US_304486|Non-Targets|BOTH|L|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y
US_304486|US_304486|Non-Targets|BOTH|VL|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y
US_304486|US_304486|Non-Targets|BOTH|NA|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y
US_304486|US_304486|Critical|SPEC|VH|DPH|DIMENSION_1|VEEVA_EMAIL|6|12|Y
US_304486|US_304486|Critical|SPEC|H|DPH|DIMENSION_1|VEEVA_EMAIL|5|10|Y
US_304486|US_304486|Critical|SPEC|M|DPH|DIMENSION_1|VEEVA_EMAIL|4|7|Y
US_304486|US_304486|Critical|SPEC|L|DPH|DIMENSION_1|VEEVA_EMAIL|2|5|Y
US_304486|US_304486|Critical|SPEC|VL|DPH|DIMENSION_1|VEEVA_EMAIL|1|2|Y
US_304486|US_304486|Critical|SPEC|NA|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Critical|PCP|VH|DPH|DIMENSION_1|VEEVA_EMAIL|6|12|Y
US_304486|US_304486|Critical|PCP|H|DPH|DIMENSION_1|VEEVA_EMAIL|5|10|Y
US_304486|US_304486|Critical|PCP|M|DPH|DIMENSION_1|VEEVA_EMAIL|4|7|Y
US_304486|US_304486|Critical|PCP|L|DPH|DIMENSION_1|VEEVA_EMAIL|2|5|Y
US_304486|US_304486|Critical|PCP|VL|DPH|DIMENSION_1|VEEVA_EMAIL|1|2|Y
US_304486|US_304486|Critical|PCP|NA|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Critical|BOTH|VH|DPH|DIMENSION_1|VEEVA_EMAIL|6|12|Y
US_304486|US_304486|Critical|BOTH|H|DPH|DIMENSION_1|VEEVA_EMAIL|5|10|Y
US_304486|US_304486|Critical|BOTH|M|DPH|DIMENSION_1|VEEVA_EMAIL|4|7|Y
US_304486|US_304486|Critical|BOTH|L|DPH|DIMENSION_1|VEEVA_EMAIL|2|5|Y
US_304486|US_304486|Critical|BOTH|VL|DPH|DIMENSION_1|VEEVA_EMAIL|1|2|Y
US_304486|US_304486|Critical|BOTH|NA|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|High|SPEC|VH|DPH|DIMENSION_1|VEEVA_EMAIL|6|12|Y
US_304486|US_304486|High|SPEC|H|DPH|DIMENSION_1|VEEVA_EMAIL|5|10|Y
US_304486|US_304486|High|SPEC|M|DPH|DIMENSION_1|VEEVA_EMAIL|4|7|Y
US_304486|US_304486|High|SPEC|L|DPH|DIMENSION_1|VEEVA_EMAIL|2|5|Y
US_304486|US_304486|High|SPEC|VL|DPH|DIMENSION_1|VEEVA_EMAIL|1|2|Y
US_304486|US_304486|High|SPEC|NA|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|High|PCP|VH|DPH|DIMENSION_1|VEEVA_EMAIL|6|12|Y
US_304486|US_304486|High|PCP|H|DPH|DIMENSION_1|VEEVA_EMAIL|5|10|Y
US_304486|US_304486|High|PCP|M|DPH|DIMENSION_1|VEEVA_EMAIL|4|7|Y
US_304486|US_304486|High|PCP|L|DPH|DIMENSION_1|VEEVA_EMAIL|2|5|Y
US_304486|US_304486|High|PCP|VL|DPH|DIMENSION_1|VEEVA_EMAIL|1|2|Y
US_304486|US_304486|High|PCP|NA|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|High|BOTH|VH|DPH|DIMENSION_1|VEEVA_EMAIL|6|12|Y
US_304486|US_304486|High|BOTH|H|DPH|DIMENSION_1|VEEVA_EMAIL|5|10|Y
US_304486|US_304486|High|BOTH|M|DPH|DIMENSION_1|VEEVA_EMAIL|4|7|Y
US_304486|US_304486|High|BOTH|L|DPH|DIMENSION_1|VEEVA_EMAIL|2|5|Y
US_304486|US_304486|High|BOTH|VL|DPH|DIMENSION_1|VEEVA_EMAIL|1|2|Y
US_304486|US_304486|High|BOTH|NA|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Medium|SPEC|VH|DPH|DIMENSION_1|VEEVA_EMAIL|4|12|Y
US_304486|US_304486|Medium|SPEC|H|DPH|DIMENSION_1|VEEVA_EMAIL|3|10|Y
US_304486|US_304486|Medium|SPEC|M|DPH|DIMENSION_1|VEEVA_EMAIL|2|7|Y
US_304486|US_304486|Medium|SPEC|L|DPH|DIMENSION_1|VEEVA_EMAIL|2|5|Y
US_304486|US_304486|Medium|SPEC|VL|DPH|DIMENSION_1|VEEVA_EMAIL|1|2|Y
US_304486|US_304486|Medium|SPEC|NA|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Medium|PCP|VH|DPH|DIMENSION_1|VEEVA_EMAIL|4|12|Y
US_304486|US_304486|Medium|PCP|H|DPH|DIMENSION_1|VEEVA_EMAIL|3|10|Y
US_304486|US_304486|Medium|PCP|M|DPH|DIMENSION_1|VEEVA_EMAIL|2|7|Y
US_304486|US_304486|Medium|PCP|L|DPH|DIMENSION_1|VEEVA_EMAIL|2|5|Y
US_304486|US_304486|Medium|PCP|VL|DPH|DIMENSION_1|VEEVA_EMAIL|1|2|Y
US_304486|US_304486|Medium|PCP|NA|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Medium|BOTH|VH|DPH|DIMENSION_1|VEEVA_EMAIL|4|12|Y
US_304486|US_304486|Medium|BOTH|H|DPH|DIMENSION_1|VEEVA_EMAIL|3|10|Y
US_304486|US_304486|Medium|BOTH|M|DPH|DIMENSION_1|VEEVA_EMAIL|2|7|Y
US_304486|US_304486|Medium|BOTH|L|DPH|DIMENSION_1|VEEVA_EMAIL|2|5|Y
US_304486|US_304486|Medium|BOTH|VL|DPH|DIMENSION_1|VEEVA_EMAIL|1|2|Y
US_304486|US_304486|Medium|BOTH|NA|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Low|SPEC|VH|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Low|SPEC|H|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Low|SPEC|M|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Low|SPEC|L|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Low|SPEC|VL|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Low|SPEC|NA|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Low|PCP|VH|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Low|PCP|H|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Low|PCP|M|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Low|PCP|L|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Low|PCP|VL|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Low|PCP|NA|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Low|BOTH|VH|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Low|BOTH|H|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Low|BOTH|M|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Low|BOTH|L|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Low|BOTH|VL|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Low|BOTH|NA|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Non-Targets|SPEC|VH|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Non-Targets|SPEC|H|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Non-Targets|SPEC|M|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Non-Targets|SPEC|L|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Non-Targets|SPEC|VL|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Non-Targets|SPEC|NA|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Non-Targets|PCP|VH|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Non-Targets|PCP|H|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Non-Targets|PCP|M|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Non-Targets|PCP|L|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Non-Targets|PCP|VL|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Non-Targets|PCP|NA|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Non-Targets|BOTH|VH|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Non-Targets|BOTH|H|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Non-Targets|BOTH|M|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Non-Targets|BOTH|L|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Non-Targets|BOTH|VL|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Non-Targets|BOTH|NA|DPH|DIMENSION_1|VEEVA_EMAIL|0|0|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|ACCESS_FORMULARY|1|90|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|ADHERENCE|1|90|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|DEVICE|1|90|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|DISEASE_STATE|1|90|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|DOSING|1|90|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|EASE_OF_ADMINISTRATION|1|90|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|EFFICACY#COMBINATION_THERAPY|1|90|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|EFFICACY#CORE|1|90|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|EFFICACY#HEAD_TO_HEAD|1|90|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|EFFICACY#LONG_TERM|1|90|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|EFFICACY#NA|1|90|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|EFFICACY#NOW_APPROVED|1|90|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|EFFICACY#RAPID_ONSET|1|90|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|EFFICACY#SECONDARY|1|90|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|GENERAL|1|90|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|GUIDELINES|1|90|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|INITIATION|1|90|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|MOA|1|90|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|OPERATIONAL_LOGISTICS|1|90|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|PATIENT_AFFORDABILITY|1|90|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|PATIENT_TYPE_IDENTIFICATION|1|90|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|REAL_WORLD_EVIDENCE|1|90|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|RESOURCES|1|90|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|SAFETY#HEAD_TO_HEAD|1|90|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|SAFETY#LONG_TERM|1|90|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|SAFETY#MONITORING_THERAPY|1|90|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|SAFETY#NA|1|90|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|SAFETY#OVERDOSE|1|90|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|SAFETY#RESULTS|1|90|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|SAFETY#SIDE_EFFECTS|1|90|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|STUDY_DESIGN|1|90|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|TREATMENT_LANDSCAPE|1|90|Y
US_304486|US_304486|Critical|SPEC|||DIMENSION_2|UNMET_NEED|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|ACCESS_FORMULARY|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|ADHERENCE|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|DEVICE|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|DISEASE_STATE|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|DOSING|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|EASE_OF_ADMINISTRATION|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|EFFICACY#COMBINATION_THERAPY|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|EFFICACY#CORE|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|EFFICACY#HEAD_TO_HEAD|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|EFFICACY#LONG_TERM|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|EFFICACY#NA|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|EFFICACY#NOW_APPROVED|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|EFFICACY#RAPID_ONSET|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|EFFICACY#SECONDARY|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|GENERAL|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|GUIDELINES|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|INITIATION|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|MOA|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|OPERATIONAL_LOGISTICS|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|PATIENT_AFFORDABILITY|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|PATIENT_TYPE_IDENTIFICATION|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|REAL_WORLD_EVIDENCE|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|RESOURCES|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|SAFETY#HEAD_TO_HEAD|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|SAFETY#LONG_TERM|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|SAFETY#MONITORING_THERAPY|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|SAFETY#NA|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|SAFETY#OVERDOSE|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|SAFETY#RESULTS|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|SAFETY#SIDE_EFFECTS|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|STUDY_DESIGN|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|TREATMENT_LANDSCAPE|1|90|Y
US_304486|US_304486|Critical|PCP|||DIMENSION_2|UNMET_NEED|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|ACCESS_FORMULARY|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|ADHERENCE|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|DEVICE|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|DISEASE_STATE|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|DOSING|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|EASE_OF_ADMINISTRATION|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|EFFICACY#COMBINATION_THERAPY|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|EFFICACY#CORE|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|EFFICACY#HEAD_TO_HEAD|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|EFFICACY#LONG_TERM|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|EFFICACY#NA|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|EFFICACY#NOW_APPROVED|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|EFFICACY#RAPID_ONSET|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|EFFICACY#SECONDARY|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|GENERAL|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|GUIDELINES|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|INITIATION|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|MOA|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|OPERATIONAL_LOGISTICS|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|PATIENT_AFFORDABILITY|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|PATIENT_TYPE_IDENTIFICATION|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|REAL_WORLD_EVIDENCE|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|RESOURCES|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|SAFETY#HEAD_TO_HEAD|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|SAFETY#LONG_TERM|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|SAFETY#MONITORING_THERAPY|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|SAFETY#NA|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|SAFETY#OVERDOSE|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|SAFETY#RESULTS|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|SAFETY#SIDE_EFFECTS|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|STUDY_DESIGN|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|TREATMENT_LANDSCAPE|1|90|Y
US_304486|US_304486|Critical|BOTH|||DIMENSION_2|UNMET_NEED|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|ACCESS_FORMULARY|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|ADHERENCE|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|DEVICE|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|DISEASE_STATE|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|DOSING|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|EASE_OF_ADMINISTRATION|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|EFFICACY#COMBINATION_THERAPY|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|EFFICACY#CORE|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|EFFICACY#HEAD_TO_HEAD|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|EFFICACY#LONG_TERM|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|EFFICACY#NA|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|EFFICACY#NOW_APPROVED|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|EFFICACY#RAPID_ONSET|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|EFFICACY#SECONDARY|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|GENERAL|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|GUIDELINES|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|INITIATION|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|MOA|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|OPERATIONAL_LOGISTICS|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|PATIENT_AFFORDABILITY|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|PATIENT_TYPE_IDENTIFICATION|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|REAL_WORLD_EVIDENCE|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|RESOURCES|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|SAFETY#HEAD_TO_HEAD|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|SAFETY#LONG_TERM|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|SAFETY#MONITORING_THERAPY|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|SAFETY#NA|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|SAFETY#OVERDOSE|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|SAFETY#RESULTS|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|SAFETY#SIDE_EFFECTS|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|STUDY_DESIGN|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|TREATMENT_LANDSCAPE|1|90|Y
US_304486|US_304486|High|SPEC|||DIMENSION_2|UNMET_NEED|1|90|Y
US_304486|US_304486|High|PCP|||DIMENSION_2|ACCESS_FORMULARY|1|90|Y
US_304486|US_304486|High|PCP|||DIMENSION_2|ADHERENCE|1|90|Y
US_304486|US_304486|High|PCP|||DIMENSION_2|DEVICE|1|90|Y
US_304486|US_304486|High|PCP|||DIMENSION_2|DISEASE_STATE|1|90|Y
US_304486|US_304486|High|PCP|||DIMENSION_2|DOSING|1|90|Y
US_304486|US_304486|High|PCP|||DIMENSION_2|EASE_OF_ADMINISTRATION|1|90|Y
US_304486|US_304486|High|PCP|||DIMENSION_2|EFFICACY#COMBINATION_THERAPY|1|90|Y
US_304486|US_304486|High|PCP|||DIMENSION_2|EFFICACY#CORE|1|90|Y
US_304486|US_304486|High|PCP|||DIMENSION_2|EFFICACY#HEAD_TO_HEAD|1|90|Y
US_304486|US_304486|High|PCP|||DIMENSION_2|EFFICACY#LONG_TERM|1|90|Y
US_304486|US_304486|High|PCP|||DIMENSION_2|EFFICACY#NA|1|90|Y
US_304486|US_304486|High|PCP|||DIMENSION_2|EFFICACY#NOW_APPROVED|1|90|Y
US_304486|US_304486|High|PCP|||DIMENSION_2|EFFICACY#RAPID_ONSET|1|90|Y
US_304486|US_304486|High|PCP|||DIMENSION_2|EFFICACY#SECONDARY|1|90|Y
US_304486|US_304486|High|PCP|||DIMENSION_2|GENERAL|1|90|Y
US_304486|US_304486|High|PCP|||DIMENSION_2|GUIDELINES|1|90|Y
US_304486|US_304486|High|PCP|||DIMENSION_2|INITIATION|1|90|Y
US_304486|US_304486|High|PCP|||DIMENSION_2|MOA|1|90|Y
US_304486|US_304486|High|PCP|||DIMENSION_2|OPERATIONAL_LOGISTICS|1|90|Y
US_304486|US_304486|High|PCP|||DIMENSION_2|PATIENT_AFFORDABILITY|1|90|Y
US_304486|US_304486|High|PCP|||DIMENSION_2|PATIENT_TYPE_IDENTIFICATION|1|90|Y
US_304486|US_304486|High|PCP|||DIMENSION_2|REAL_WORLD_EVIDENCE|1|90|Y
US_304486|US_304486|High|PCP|||DIMENSION_2|RESOURCES|1|90|Y
