Product|brand_indication|segment|affinity_segment|affinity_type|Dimension_type|Dimension_Value|Min_Allowed|Max_Allowed|Active|Edited/added
US_304528|RHEUM|High|NA|DPH|DIMENSION_1|EDH_PROFLOW_RDMU|0|0|Y|
US_304528|RHEUM|High|VH|DPH|DIMENSION_1|EDH_PROFLOW_RDMU|0|0|Y|
US_304528|RHEUM|High|VL|DPH|DIMENSION_1|EDH_PROFLOW_RDMU|0|0|Y|
US_304528|RHEUM|Low|H|DPH|DIMENSION_1|EDH_PROFLOW_RDMU|0|0|Y|
US_304528|RHEUM|Low|L|DPH|DIMENSION_1|EDH_PROFLOW_RDMU|0|0|Y|
US_304528|RHEUM|Low|M|DPH|DIMENSION_1|EDH_PROFLOW_RDMU|0|0|Y|
US_304528|RHEUM|Low|NA|DPH|DIMENSION_1|EDH_PROFLOW_RDMU|0|0|Y|
US_304528|RHEUM|Low|VH|DPH|DIMENSION_1|EDH_PROFLOW_RDMU|0|0|Y|
US_304528|RHEUM|Low|VL|DPH|DIMENSION_1|EDH_PROFLOW_RDMU|0|0|Y|
US_304528|RHEUM|Medium|H|DPH|DIMENSION_1|EDH_PROFLOW_RDMU|0|0|Y|
US_304528|RHEUM|Medium|L|DPH|DIMENSION_1|EDH_PROFLOW_RDMU|0|0|Y|
US_304528|RHEUM|Medium|M|DPH|DIMENSION_1|EDH_PROFLOW_RDMU|0|0|Y|
US_304528|RHEUM|Medium|NA|DPH|DIMENSION_1|EDH_PROFLOW_RDMU|0|0|Y|
US_304528|RHEUM|Medium|VH|DPH|DIMENSION_1|EDH_PROFLOW_RDMU|0|0|Y|
US_304528|RHEUM|Medium|VL|DPH|DIMENSION_1|EDH_PROFLOW_RDMU|0|0|Y|
US_304528|RHEUM|NON_TARGET|H|DPH|DIMENSION_1|EDH_PROFLOW_RDMU|0|0|Y|
US_304528|RHEUM|NON_TARGET|L|DPH|DIMENSION_1|EDH_PROFLOW_RDMU|0|0|Y|
US_304528|RHEUM|NON_TARGET|M|DPH|DIMENSION_1|EDH_PROFLOW_RDMU|0|0|Y|
US_304528|RHEUM|NON_TARGET|NA|DPH|DIMENSION_1|EDH_PROFLOW_RDMU|0|0|Y|
US_304528|RHEUM|NON_TARGET|VH|DPH|DIMENSION_1|EDH_PROFLOW_RDMU|0|0|Y|
US_304528|RHEUM|NON_TARGET|VL|DPH|DIMENSION_1|EDH_PROFLOW_RDMU|0|0|Y|
US_304528|RHEUM|Critical|H|DPH|DIMENSION_1|EDH_PROFLOW_WDMU|0|0|Y|
US_304528|RHEUM|Critical|L|DPH|DIMENSION_1|EDH_PROFLOW_WDMU|0|0|Y|
US_304528|RHEUM|Critical|M|DPH|DIMENSION_1|EDH_PROFLOW_WDMU|0|0|Y|
US_304528|RHEUM|Critical|NA|DPH|DIMENSION_1|EDH_PROFLOW_WDMU|0|0|Y|
US_304528|RHEUM|Critical|VH|DPH|DIMENSION_1|EDH_PROFLOW_WDMU|0|0|Y|
US_304528|RHEUM|Critical|VL|DPH|DIMENSION_1|EDH_PROFLOW_WDMU|0|0|Y|
US_304528|RHEUM|High|H|DPH|DIMENSION_1|EDH_PROFLOW_WDMU|0|0|Y|
US_304528|RHEUM|High|L|DPH|DIMENSION_1|EDH_PROFLOW_WDMU|0|0|Y|
US_304528|RHEUM|High|M|DPH|DIMENSION_1|EDH_PROFLOW_WDMU|0|0|Y|
US_304528|RHEUM|High|NA|DPH|DIMENSION_1|EDH_PROFLOW_WDMU|0|0|Y|
US_304528|RHEUM|High|VH|DPH|DIMENSION_1|EDH_PROFLOW_WDMU|0|0|Y|
US_304528|RHEUM|High|VL|DPH|DIMENSION_1|EDH_PROFLOW_WDMU|0|0|Y|
US_304528|RHEUM|Low|H|DPH|DIMENSION_1|EDH_PROFLOW_WDMU|0|0|Y|
US_304528|RHEUM|Low|L|DPH|DIMENSION_1|EDH_PROFLOW_WDMU|0|0|Y|
US_304528|RHEUM|Low|M|DPH|DIMENSION_1|EDH_PROFLOW_WDMU|0|0|Y|
US_304528|RHEUM|Low|NA|DPH|DIMENSION_1|EDH_PROFLOW_WDMU|0|0|Y|
US_304528|RHEUM|Low|VH|DPH|DIMENSION_1|EDH_PROFLOW_WDMU|0|0|Y|
US_304528|RHEUM|Low|VL|DPH|DIMENSION_1|EDH_PROFLOW_WDMU|0|0|Y|
US_304528|RHEUM|Medium|H|DPH|DIMENSION_1|EDH_PROFLOW_WDMU|0|0|Y|
US_304528|RHEUM|Medium|L|DPH|DIMENSION_1|EDH_PROFLOW_WDMU|0|0|Y|
US_304528|RHEUM|Medium|M|DPH|DIMENSION_1|EDH_PROFLOW_WDMU|0|0|Y|
US_304528|RHEUM|Medium|NA|DPH|DIMENSION_1|EDH_PROFLOW_WDMU|0|0|Y|
US_304528|RHEUM|Medium|VH|DPH|DIMENSION_1|EDH_PROFLOW_WDMU|0|0|Y|
US_304528|RHEUM|Medium|VL|DPH|DIMENSION_1|EDH_PROFLOW_WDMU|0|0|Y|
US_304528|RHEUM|NON_TARGET|H|DPH|DIMENSION_1|EDH_PROFLOW_WDMU|0|0|Y|
US_304528|RHEUM|NON_TARGET|L|DPH|DIMENSION_1|EDH_PROFLOW_WDMU|0|0|Y|
US_304528|RHEUM|NON_TARGET|M|DPH|DIMENSION_1|EDH_PROFLOW_WDMU|0|0|Y|
US_304528|RHEUM|NON_TARGET|NA|DPH|DIMENSION_1|EDH_PROFLOW_WDMU|0|0|Y|
US_304528|RHEUM|NON_TARGET|VH|DPH|DIMENSION_1|EDH_PROFLOW_WDMU|0|0|Y|
US_304528|RHEUM|NON_TARGET|VL|DPH|DIMENSION_1|EDH_PROFLOW_WDMU|0|0|Y|
US_304528|RHEUM|Critical|H|DPH|DIMENSION_1|EPOCRATES_ALERT|0|0|Y|
US_304528|RHEUM|Critical|L|DPH|DIMENSION_1|EPOCRATES_ALERT|0|0|Y|
US_304528|RHEUM|Critical|M|DPH|DIMENSION_1|EPOCRATES_ALERT|0|0|Y|
US_304528|RHEUM|Critical|NA|DPH|DIMENSION_1|EPOCRATES_ALERT|0|0|Y|
US_304528|RHEUM|Critical|VH|DPH|DIMENSION_1|EPOCRATES_ALERT|0|0|Y|
US_304528|RHEUM|Critical|VL|DPH|DIMENSION_1|EPOCRATES_ALERT|0|0|Y|
US_304528|RHEUM|High|H|DPH|DIMENSION_1|EPOCRATES_ALERT|0|0|Y|
US_304528|RHEUM|High|L|DPH|DIMENSION_1|EPOCRATES_ALERT|0|0|Y|
US_304528|RHEUM|High|M|DPH|DIMENSION_1|EPOCRATES_ALERT|0|0|Y|
US_304528|RHEUM|High|NA|DPH|DIMENSION_1|EPOCRATES_ALERT|0|0|Y|
US_304528|RHEUM|High|VH|DPH|DIMENSION_1|EPOCRATES_ALERT|0|0|Y|
US_304528|RHEUM|High|VL|DPH|DIMENSION_1|EPOCRATES_ALERT|0|0|Y|
US_304528|RHEUM|Low|H|DPH|DIMENSION_1|EPOCRATES_ALERT|0|0|Y|
US_304528|RHEUM|Low|L|DPH|DIMENSION_1|EPOCRATES_ALERT|0|0|Y|
US_304528|RHEUM|Low|M|DPH|DIMENSION_1|EPOCRATES_ALERT|0|0|Y|
US_304528|RHEUM|Low|NA|DPH|DIMENSION_1|EPOCRATES_ALERT|0|0|Y|
US_304528|RHEUM|Low|VH|DPH|DIMENSION_1|EPOCRATES_ALERT|0|0|Y|
US_304528|RHEUM|Low|VL|DPH|DIMENSION_1|EPOCRATES_ALERT|0|0|Y|
US_304528|RHEUM|Medium|H|DPH|DIMENSION_1|EPOCRATES_ALERT|0|0|Y|
US_304528|RHEUM|Medium|L|DPH|DIMENSION_1|EPOCRATES_ALERT|0|0|Y|
US_304528|RHEUM|Medium|M|DPH|DIMENSION_1|EPOCRATES_ALERT|0|0|Y|
US_304528|RHEUM|Medium|NA|DPH|DIMENSION_1|EPOCRATES_ALERT|0|0|Y|
US_304528|RHEUM|Medium|VH|DPH|DIMENSION_1|EPOCRATES_ALERT|0|0|Y|
US_304528|RHEUM|Medium|VL|DPH|DIMENSION_1|EPOCRATES_ALERT|0|0|Y|
US_304528|RHEUM|NON_TARGET|H|DPH|DIMENSION_1|EPOCRATES_ALERT|0|0|Y|
US_304528|RHEUM|NON_TARGET|L|DPH|DIMENSION_1|EPOCRATES_ALERT|0|0|Y|
US_304528|RHEUM|NON_TARGET|M|DPH|DIMENSION_1|EPOCRATES_ALERT|0|0|Y|
US_304528|RHEUM|NON_TARGET|NA|DPH|DIMENSION_1|EPOCRATES_ALERT|0|0|Y|
US_304528|RHEUM|NON_TARGET|VH|DPH|DIMENSION_1|EPOCRATES_ALERT|0|0|Y|
US_304528|RHEUM|NON_TARGET|VL|DPH|DIMENSION_1|EPOCRATES_ALERT|0|0|Y|
US_304528|RHEUM|Critical|VH|DPH|DIMENSION_1|HQ_EMAIL|1|11|Y|
US_304528|RHEUM|Critical|H|DPH|DIMENSION_1|HQ_EMAIL|1|9|Y|
US_304528|RHEUM|Critical|M|DPH|DIMENSION_1|HQ_EMAIL|1|7|Y|
US_304528|RHEUM|Critical|L|DPH|DIMENSION_1|HQ_EMAIL|0|4|Y|
US_304528|RHEUM|Critical|VL|DPH|DIMENSION_1|HQ_EMAIL|0|2|Y|
US_304528|RHEUM|Critical|NA|DPH|DIMENSION_1|HQ_EMAIL|0|0|Y|
US_304528|RHEUM|High|VH|DPH|DIMENSION_1|HQ_EMAIL|1|11|Y|
US_304528|RHEUM|High|H|DPH|DIMENSION_1|HQ_EMAIL|1|9|Y|
US_304528|RHEUM|High|M|DPH|DIMENSION_1|HQ_EMAIL|1|7|Y|
US_304528|RHEUM|High|L|DPH|DIMENSION_1|HQ_EMAIL|0|4|Y|
US_304528|RHEUM|High|VL|DPH|DIMENSION_1|HQ_EMAIL|0|2|Y|
US_304528|RHEUM|High|NA|DPH|DIMENSION_1|HQ_EMAIL|0|0|Y|
US_304528|RHEUM|Medium|VH|DPH|DIMENSION_1|HQ_EMAIL|0|11|Y|
US_304528|RHEUM|Medium|H|DPH|DIMENSION_1|HQ_EMAIL|0|9|Y|
US_304528|RHEUM|Medium|M|DPH|DIMENSION_1|HQ_EMAIL|0|7|Y|
US_304528|RHEUM|Medium|L|DPH|DIMENSION_1|HQ_EMAIL|0|4|Y|
US_304528|RHEUM|Medium|VL|DPH|DIMENSION_1|HQ_EMAIL|0|2|Y|
US_304528|RHEUM|Medium|NA|DPH|DIMENSION_1|HQ_EMAIL|0|0|Y|
US_304528|RHEUM|Low|VH|DPH|DIMENSION_1|HQ_EMAIL|0|11|Y|
US_304528|RHEUM|Low|H|DPH|DIMENSION_1|HQ_EMAIL|0|9|Y|
US_304528|RHEUM|Low|M|DPH|DIMENSION_1|HQ_EMAIL|0|7|Y|
US_304528|RHEUM|Low|L|DPH|DIMENSION_1|HQ_EMAIL|0|4|Y|
US_304528|RHEUM|Low|VL|DPH|DIMENSION_1|HQ_EMAIL|0|2|Y|
US_304528|RHEUM|Low|NA|DPH|DIMENSION_1|HQ_EMAIL|0|0|Y|
US_304528|RHEUM|NON_TARGET|H|DPH|DIMENSION_1|HQ_EMAIL|0|6|Y|
US_304528|RHEUM|NON_TARGET|L|DPH|DIMENSION_1|HQ_EMAIL|0|3|Y|
US_304528|RHEUM|NON_TARGET|M|DPH|DIMENSION_1|HQ_EMAIL|0|5|Y|
US_304528|RHEUM|NON_TARGET|NA|DPH|DIMENSION_1|HQ_EMAIL|0|0|Y|
US_304528|RHEUM|NON_TARGET|VH|DPH|DIMENSION_1|HQ_EMAIL|0|8|Y|
US_304528|RHEUM|NON_TARGET|VL|DPH|DIMENSION_1|HQ_EMAIL|0|2|Y|
US_304528|RHEUM|Critical|H|DPH|DIMENSION_1|MEDSCAPE_ALERT|1|10|Y|
US_304528|RHEUM|Critical|L|DPH|DIMENSION_1|MEDSCAPE_ALERT|0|5|Y|
US_304528|RHEUM|Critical|M|DPH|DIMENSION_1|MEDSCAPE_ALERT|1|7|Y|
US_304528|RHEUM|Critical|NA|DPH|DIMENSION_1|MEDSCAPE_ALERT|0|2|Y|
US_304528|RHEUM|Critical|VH|DPH|DIMENSION_1|MEDSCAPE_ALERT|1|12|Y|
US_304528|RHEUM|Critical|VL|DPH|DIMENSION_1|MEDSCAPE_ALERT|0|2|Y|
US_304528|RHEUM|High|H|DPH|DIMENSION_1|MEDSCAPE_ALERT|1|10|Y|
US_304528|RHEUM|High|L|DPH|DIMENSION_1|MEDSCAPE_ALERT|0|5|Y|
US_304528|RHEUM|High|M|DPH|DIMENSION_1|MEDSCAPE_ALERT|1|7|Y|
US_304528|RHEUM|High|NA|DPH|DIMENSION_1|MEDSCAPE_ALERT|0|2|Y|
US_304528|RHEUM|High|VH|DPH|DIMENSION_1|MEDSCAPE_ALERT|1|12|Y|
US_304528|RHEUM|High|VL|DPH|DIMENSION_1|MEDSCAPE_ALERT|0|2|Y|
US_304528|RHEUM|Low|H|DPH|DIMENSION_1|MEDSCAPE_ALERT|0|10|Y|
US_304528|RHEUM|Low|L|DPH|DIMENSION_1|MEDSCAPE_ALERT|0|5|Y|
US_304528|RHEUM|Low|M|DPH|DIMENSION_1|MEDSCAPE_ALERT|0|7|Y|
US_304528|RHEUM|Low|NA|DPH|DIMENSION_1|MEDSCAPE_ALERT|0|2|Y|
US_304528|RHEUM|Low|VH|DPH|DIMENSION_1|MEDSCAPE_ALERT|0|12|Y|
US_304528|RHEUM|Low|VL|DPH|DIMENSION_1|MEDSCAPE_ALERT|0|2|Y|
US_304528|RHEUM|Medium|H|DPH|DIMENSION_1|MEDSCAPE_ALERT|0|10|Y|
US_304528|RHEUM|Medium|L|DPH|DIMENSION_1|MEDSCAPE_ALERT|0|5|Y|
US_304528|RHEUM|Medium|M|DPH|DIMENSION_1|MEDSCAPE_ALERT|0|7|Y|
US_304528|RHEUM|Medium|NA|DPH|DIMENSION_1|MEDSCAPE_ALERT|0|2|Y|
US_304528|RHEUM|Medium|VH|DPH|DIMENSION_1|MEDSCAPE_ALERT|0|12|Y|
US_304528|RHEUM|Medium|VL|DPH|DIMENSION_1|MEDSCAPE_ALERT|0|2|Y|
US_304528|RHEUM|NON_TARGET|H|DPH|DIMENSION_1|MEDSCAPE_ALERT|0|0|Y|
US_304528|RHEUM|NON_TARGET|L|DPH|DIMENSION_1|MEDSCAPE_ALERT|0|0|Y|
US_304528|RHEUM|NON_TARGET|M|DPH|DIMENSION_1|MEDSCAPE_ALERT|0|0|Y|
US_304528|RHEUM|NON_TARGET|NA|DPH|DIMENSION_1|MEDSCAPE_ALERT|0|0|Y|
US_304528|RHEUM|NON_TARGET|VH|DPH|DIMENSION_1|MEDSCAPE_ALERT|0|0|Y|
US_304528|RHEUM|NON_TARGET|VL|DPH|DIMENSION_1|MEDSCAPE_ALERT|0|0|Y|
US_304528|RHEUM|Critical|H|DPH|DIMENSION_1|MEDSCAPE_EMAIL|1|10|Y|
US_304528|RHEUM|Critical|L|DPH|DIMENSION_1|MEDSCAPE_EMAIL|0|5|Y|
US_304528|RHEUM|Critical|M|DPH|DIMENSION_1|MEDSCAPE_EMAIL|1|7|Y|
US_304528|RHEUM|Critical|NA|DPH|DIMENSION_1|MEDSCAPE_EMAIL|0|2|Y|
US_304528|RHEUM|Critical|VH|DPH|DIMENSION_1|MEDSCAPE_EMAIL|1|12|Y|
US_304528|RHEUM|Critical|VL|DPH|DIMENSION_1|MEDSCAPE_EMAIL|0|2|Y|
US_304528|RHEUM|High|H|DPH|DIMENSION_1|MEDSCAPE_EMAIL|1|10|Y|
US_304528|RHEUM|High|L|DPH|DIMENSION_1|MEDSCAPE_EMAIL|0|5|Y|
US_304528|RHEUM|High|M|DPH|DIMENSION_1|MEDSCAPE_EMAIL|1|7|Y|
US_304528|RHEUM|High|NA|DPH|DIMENSION_1|MEDSCAPE_EMAIL|0|2|Y|
US_304528|RHEUM|High|VH|DPH|DIMENSION_1|MEDSCAPE_EMAIL|1|12|Y|
US_304528|RHEUM|High|VL|DPH|DIMENSION_1|MEDSCAPE_EMAIL|0|2|Y|
US_304528|RHEUM|Low|H|DPH|DIMENSION_1|MEDSCAPE_EMAIL|0|10|Y|
US_304528|RHEUM|Low|L|DPH|DIMENSION_1|MEDSCAPE_EMAIL|0|5|Y|
US_304528|RHEUM|Low|M|DPH|DIMENSION_1|MEDSCAPE_EMAIL|0|7|Y|
US_304528|RHEUM|Low|NA|DPH|DIMENSION_1|MEDSCAPE_EMAIL|0|2|Y|
US_304528|RHEUM|Low|VH|DPH|DIMENSION_1|MEDSCAPE_EMAIL|0|12|Y|
US_304528|RHEUM|Low|VL|DPH|DIMENSION_1|MEDSCAPE_EMAIL|0|2|Y|
US_304528|RHEUM|Medium|H|DPH|DIMENSION_1|MEDSCAPE_EMAIL|0|10|Y|
US_304528|RHEUM|Medium|L|DPH|DIMENSION_1|MEDSCAPE_EMAIL|0|5|Y|
US_304528|RHEUM|Medium|M|DPH|DIMENSION_1|MEDSCAPE_EMAIL|0|7|Y|
US_304528|RHEUM|Medium|NA|DPH|DIMENSION_1|MEDSCAPE_EMAIL|0|2|Y|
US_304528|RHEUM|Medium|VH|DPH|DIMENSION_1|MEDSCAPE_EMAIL|0|12|Y|
US_304528|RHEUM|Medium|VL|DPH|DIMENSION_1|MEDSCAPE_EMAIL|0|2|Y|
US_304528|RHEUM|NON_TARGET|H|DPH|DIMENSION_1|MEDSCAPE_EMAIL|0|0|Y|
US_304528|RHEUM|NON_TARGET|L|DPH|DIMENSION_1|MEDSCAPE_EMAIL|0|0|Y|
US_304528|RHEUM|NON_TARGET|M|DPH|DIMENSION_1|MEDSCAPE_EMAIL|0|0|Y|
US_304528|RHEUM|NON_TARGET|NA|DPH|DIMENSION_1|MEDSCAPE_EMAIL|0|0|Y|
US_304528|RHEUM|NON_TARGET|VH|DPH|DIMENSION_1|MEDSCAPE_EMAIL|0|0|Y|
US_304528|RHEUM|NON_TARGET|VL|DPH|DIMENSION_1|MEDSCAPE_EMAIL|0|0|Y|
US_304528|RHEUM|Critical|H|DPH|DIMENSION_1|MEDSCAPE_POC|1|2|Y|
US_304528|RHEUM|Critical|L|DPH|DIMENSION_1|MEDSCAPE_POC|0|1|Y|
US_304528|RHEUM|Critical|M|DPH|DIMENSION_1|MEDSCAPE_POC|1|1|Y|
US_304528|RHEUM|Critical|NA|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y|
US_304528|RHEUM|Critical|VH|DPH|DIMENSION_1|MEDSCAPE_POC|1|2|Y|
US_304528|RHEUM|Critical|VL|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y|
US_304528|RHEUM|High|H|DPH|DIMENSION_1|MEDSCAPE_POC|1|2|Y|
US_304528|RHEUM|High|L|DPH|DIMENSION_1|MEDSCAPE_POC|0|1|Y|
US_304528|RHEUM|High|M|DPH|DIMENSION_1|MEDSCAPE_POC|1|1|Y|
US_304528|RHEUM|High|NA|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y|
US_304528|RHEUM|High|VH|DPH|DIMENSION_1|MEDSCAPE_POC|1|2|Y|
US_304528|RHEUM|High|VL|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y|
US_304528|RHEUM|Low|H|DPH|DIMENSION_1|MEDSCAPE_POC|0|2|Y|
US_304528|RHEUM|Low|L|DPH|DIMENSION_1|MEDSCAPE_POC|0|1|Y|
US_304528|RHEUM|Low|M|DPH|DIMENSION_1|MEDSCAPE_POC|0|1|Y|
US_304528|RHEUM|Low|NA|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y|
US_304528|RHEUM|Low|VH|DPH|DIMENSION_1|MEDSCAPE_POC|0|2|Y|
US_304528|RHEUM|Low|VL|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y|
US_304528|RHEUM|Medium|H|DPH|DIMENSION_1|MEDSCAPE_POC|0|2|Y|
US_304528|RHEUM|Medium|L|DPH|DIMENSION_1|MEDSCAPE_POC|0|1|Y|
US_304528|RHEUM|Medium|M|DPH|DIMENSION_1|MEDSCAPE_POC|0|1|Y|
US_304528|RHEUM|Medium|NA|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y|
US_304528|RHEUM|Medium|VH|DPH|DIMENSION_1|MEDSCAPE_POC|0|2|Y|
US_304528|RHEUM|Medium|VL|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y|
US_304528|RHEUM|NON_TARGET|H|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y|
US_304528|RHEUM|NON_TARGET|L|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y|
US_304528|RHEUM|NON_TARGET|M|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y|
US_304528|RHEUM|NON_TARGET|NA|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y|
US_304528|RHEUM|NON_TARGET|VH|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y|
US_304528|RHEUM|NON_TARGET|VL|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y|
US_304528|RHEUM|Critical|H|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|RHEUM|Critical|L|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|RHEUM|Critical|M|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|RHEUM|Critical|NA|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|RHEUM|Critical|VH|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|RHEUM|Critical|VL|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|RHEUM|High|H|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|RHEUM|High|L|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|RHEUM|High|M|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|RHEUM|High|NA|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|RHEUM|High|VH|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|RHEUM|High|VL|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|RHEUM|Low|H|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|RHEUM|Low|L|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|RHEUM|Low|M|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|RHEUM|Low|NA|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|RHEUM|Low|VH|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|RHEUM|Low|VL|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|RHEUM|Medium|H|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|RHEUM|Medium|L|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|RHEUM|Medium|M|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|RHEUM|Medium|NA|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|RHEUM|Medium|VH|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|RHEUM|Medium|VL|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|RHEUM|NON_TARGET|H|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|RHEUM|NON_TARGET|L|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|RHEUM|NON_TARGET|M|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|RHEUM|NON_TARGET|NA|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|RHEUM|NON_TARGET|VH|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|RHEUM|NON_TARGET|VL|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|RHEUM|Critical|||DIMENSION_2|ACCESS_FORMULARY|1|181|Y|
US_304528|RHEUM|High|||DIMENSION_2|ACCESS_FORMULARY|1|181|Y|
US_304528|RHEUM|Low|||DIMENSION_2|ACCESS_FORMULARY|1|181|Y|
US_304528|RHEUM|Medium|||DIMENSION_2|ACCESS_FORMULARY|1|181|Y|
US_304528|RHEUM|NON_TARGET|||DIMENSION_2|ACCESS_FORMULARY|1|181|Y|
US_304528|RHEUM|Critical|||DIMENSION_2|DEVICE|1|181|Y|
US_304528|RHEUM|High|||DIMENSION_2|DEVICE|1|181|Y|
US_304528|RHEUM|Low|||DIMENSION_2|DEVICE|1|181|Y|
US_304528|RHEUM|Medium|||DIMENSION_2|DEVICE|1|181|Y|
US_304528|RHEUM|NON_TARGET|||DIMENSION_2|DEVICE|1|181|Y|
US_304528|RHEUM|Critical|||DIMENSION_2|DISEASE_STATE|1|181|Y|
US_304528|RHEUM|High|||DIMENSION_2|DISEASE_STATE|1|181|Y|
US_304528|RHEUM|Low|||DIMENSION_2|DISEASE_STATE|1|181|Y|
US_304528|RHEUM|Medium|||DIMENSION_2|DISEASE_STATE|1|181|Y|
US_304528|RHEUM|NON_TARGET|||DIMENSION_2|DISEASE_STATE|1|181|Y|
US_304528|RHEUM|Critical|||DIMENSION_2|DOSING|1|181|Y|
US_304528|RHEUM|High|||DIMENSION_2|DOSING|1|181|Y|
US_304528|RHEUM|Low|||DIMENSION_2|DOSING|1|181|Y|
US_304528|RHEUM|Medium|||DIMENSION_2|DOSING|1|181|Y|
US_304528|RHEUM|NON_TARGET|||DIMENSION_2|DOSING|1|181|Y|
US_304528|RHEUM|Critical|||DIMENSION_2|EASE_OF_ADMINISTRATION|1|181|Y|
US_304528|RHEUM|High|||DIMENSION_2|EASE_OF_ADMINISTRATION|1|181|Y|
US_304528|RHEUM|Low|||DIMENSION_2|EASE_OF_ADMINISTRATION|1|181|Y|
US_304528|RHEUM|Medium|||DIMENSION_2|EASE_OF_ADMINISTRATION|1|181|Y|
US_304528|RHEUM|NON_TARGET|||DIMENSION_2|EASE_OF_ADMINISTRATION|1|181|Y|
US_304528|RHEUM|Critical|||DIMENSION_2|EFFICACY#COMBINATION_THERAPY|1|181|Y|
US_304528|RHEUM|High|||DIMENSION_2|EFFICACY#COMBINATION_THERAPY|1|181|Y|
US_304528|RHEUM|Low|||DIMENSION_2|EFFICACY#COMBINATION_THERAPY|1|181|Y|
US_304528|RHEUM|Medium|||DIMENSION_2|EFFICACY#COMBINATION_THERAPY|1|181|Y|
US_304528|RHEUM|NON_TARGET|||DIMENSION_2|EFFICACY#COMBINATION_THERAPY|1|181|Y|
US_304528|RHEUM|Critical|||DIMENSION_2|EFFICACY#CORE|1|181|Y|
US_304528|RHEUM|High|||DIMENSION_2|EFFICACY#CORE|1|181|Y|
US_304528|RHEUM|Low|||DIMENSION_2|EFFICACY#CORE|1|181|Y|
US_304528|RHEUM|Medium|||DIMENSION_2|EFFICACY#CORE|1|181|Y|
US_304528|RHEUM|NON_TARGET|||DIMENSION_2|EFFICACY#CORE|1|181|Y|
US_304528|RHEUM|Critical|||DIMENSION_2|EFFICACY#ENTHESITIS_DACYLITIS|1|181|Y|
US_304528|RHEUM|High|||DIMENSION_2|EFFICACY#ENTHESITIS_DACYLITIS|1|181|Y|
US_304528|RHEUM|Low|||DIMENSION_2|EFFICACY#ENTHESITIS_DACYLITIS|1|181|Y|
